sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
70994,BC-M005,16981,20131117,20131124,20131129,10.0,1,10.0
70994,CL-9009,16981,20131117,20131124,20131129,8.0,1,8.0
70995,BK-M68B-42,18971,20131117,20131124,20131129,2295.0,1,2295.0
70995,FE-6654,18971,20131117,20131124,20131129,22.0,1,22.0
70995,HL-U509-R,18971,20131117,20131124,20131129,35.0,1,35.0
70996,BK-M68S-46,17140,20131117,20131124,20131129,2320.0,1,2320.0
70997,BK-T79U-50,18135,20131117,20131124,20131129,2384.0,1,2384.0
70997,WB-H098,18135,20131117,20131124,20131129,5.0,1,5.0
70997,BC-R205,18135,20131117,20131124,20131129,9.0,1,9.0
70998,BK-T79U-60,12307,20131117,20131124,20131129,2384.0,1,2384.0
70999,BK-R79Y-44,22910,20131117,20131124,20131129,1701.0,1,1701.0
71000,BK-R64Y-44,26443,20131117,20131124,20131129,1120.0,1,1120.0
71000,HL-U509,26443,20131117,20131124,20131129,35.0,1,35.0
71001,BK-R19B-48,25716,20131117,20131124,20131129,540.0,1,540.0
71001,VE-C304-M,25716,20131117,20131124,20131129,64.0,1,64.0
71002,BK-R19B-58,25926,20131117,20131124,20131129,540.0,1,540.0
71002,BC-R205,25926,20131117,20131124,20131129,9.0,1,9.0
71002,WB-H098,25926,20131117,20131124,20131129,5.0,1,5.0
71002,HY-1023-70,25926,20131117,20131124,20131129,55.0,1,55.0
71003,BK-M68B-46,15753,20131117,20131124,20131129,2295.0,1,2295.0
71003,HY-1023-70,15753,20131117,20131124,20131129,55.0,1,55.0
71004,BK-T44U-46,26050,20131117,20131124,20131129,1215.0,1,1215.0
71004,HL-U509-R,26050,20131117,20131124,20131129,35.0,1,35.0
71005,BK-T18U-58,24666,20131117,20131124,20131129,742.0,1,742.0
71005,LJ-0192-S,24666,20131117,20131124,20131129,50.0,1,50.0
71006,BK-T79U-46,24828,20131117,20131124,20131129,2384.0,1,2384.0
71006,HL-U509,24828,20131117,20131124,20131129,35.0,1,35.0
71007,BK-T79Y-60,24958,20131117,20131124,20131129,2384.0,1,2384.0
71008,BK-R19B-58,23715,20131117,20131124,20131129,540.0,1,540.0
71009,BK-R19B-58,23724,20131117,20131124,20131129,540.0,1,540.0
71009,BC-R205,23724,20131117,20131124,20131129,9.0,1,9.0
71009,WB-H098,23724,20131117,20131124,20131129,5.0,1,5.0
71009,HL-U509-R,23724,20131117,20131124,20131129,35.0,1,35.0
71010,BK-R19B-44,23821,20131117,20131124,20131129,540.0,1,540.0
71010,WB-H098,23821,20131117,20131124,20131129,5.0,1,5.0
71010,BC-R205,23821,20131117,20131124,20131129,9.0,1,9.0
71010,HL-U509-B,23821,20131117,20131124,20131129,35.0,1,35.0
71010,LJ-0192-L,23821,20131117,20131124,20131129,50.0,1,50.0
71011,BK-R19B-44,23837,20131117,20131124,20131129,540.0,1,540.0
71011,HL-U509,23837,20131117,20131124,20131129,35.0,1,35.0
71012,BK-R19B-48,23853,20131117,20131124,20131129,540.0,1,540.0
71012,WB-H098,23853,20131117,20131124,20131129,5.0,1,5.0
71012,BC-R205,23853,20131117,20131124,20131129,9.0,1,9.0
71012,HL-U509-R,23853,20131117,20131124,20131129,35.0,1,35.0
71013,BK-R79Y-44,18762,20131117,20131124,20131129,1701.0,1,1701.0
71013,TI-R628,18762,20131117,20131124,20131129,25.0,1,25.0
71013,TT-R982,18762,20131117,20131124,20131129,4.0,1,4.0
71013,HL-U509,18762,20131117,20131124,20131129,35.0,1,35.0
71014,BK-R79Y-48,18596,20131117,20131124,20131129,1701.0,1,1701.0
71014,LJ-0192-L,18596,20131117,20131124,20131129,50.0,1,50.0
71014,GL-H102-L,18596,20131117,20131124,20131129,24.0,1,24.0
71015,BK-R64Y-40,25500,20131117,20131124,20131129,1120.0,1,1120.0
71015,LJ-0192-X,25500,20131117,20131124,20131129,50.0,1,50.0
71016,BK-R19B-52,13406,20131117,20131124,20131129,540.0,1,540.0
71016,HL-U509,13406,20131117,20131124,20131129,35.0,1,35.0
71017,BK-R19B-44,25459,20131117,20131124,20131129,540.0,1,540.0
71017,WB-H098,25459,20131117,20131124,20131129,5.0,1,5.0
71017,BC-R205,25459,20131117,20131124,20131129,9.0,1,9.0
71018,BK-T79Y-54,12125,20131117,20131124,20131129,2384.0,1,2384.0
71018,TI-T723,12125,20131117,20131124,20131129,29.0,1,29.0
71018,TT-T092,12125,20131117,20131124,20131129,5.0,1,5.0
71019,BK-T79U-54,24708,20131117,20131124,20131129,2384.0,1,2384.0
71019,HL-U509,24708,20131117,20131124,20131129,35.0,1,35.0
71020,BK-T79U-54,13135,20131117,20131124,20131129,2384.0,1,2384.0
71020,HL-U509,13135,20131117,20131124,20131129,35.0,1,35.0
71021,BK-R19B-48,27985,20131117,20131124,20131129,540.0,1,540.0
71022,BK-R79Y-48,19181,20131117,20131124,20131129,1701.0,1,1701.0
71022,HL-U509-R,19181,20131117,20131124,20131129,35.0,1,35.0
71023,SO-R809-M,13081,20131117,20131124,20131129,9.0,1,9.0
71023,BK-T79Y-46,13081,20131117,20131124,20131129,2384.0,1,2384.0
71024,BK-R79Y-40,26363,20131118,20131125,20131130,1701.0,1,1701.0
71024,HL-U509-B,26363,20131118,20131125,20131130,35.0,1,35.0
71024,CA-1098,26363,20131118,20131125,20131130,9.0,1,9.0
71025,FE-6654,19569,20131118,20131125,20131130,22.0,1,22.0
71025,SJ-0194-M,19569,20131118,20131125,20131130,54.0,1,54.0
71026,TT-M928,24896,20131118,20131125,20131130,5.0,1,5.0
71026,PK-7098,24896,20131118,20131125,20131130,2.0,1,2.0
71026,CL-9009,24896,20131118,20131125,20131130,8.0,1,8.0
71027,GL-H102-S,12361,20131118,20131125,20131130,24.0,1,24.0
71028,BK-M68S-46,19048,20131118,20131125,20131130,2320.0,1,2320.0
71028,PK-7098,19048,20131118,20131125,20131130,2.0,1,2.0
71029,BK-M68S-46,19058,20131118,20131125,20131130,2320.0,1,2320.0
71029,BC-M005,19058,20131118,20131125,20131130,10.0,1,10.0
71029,WB-H098,19058,20131118,20131125,20131130,5.0,1,5.0
71029,CL-9009,19058,20131118,20131125,20131130,8.0,1,8.0
71030,BK-M68S-38,12846,20131118,20131125,20131130,2320.0,1,2320.0
71030,BC-M005,12846,20131118,20131125,20131130,10.0,1,10.0
71030,WB-H098,12846,20131118,20131125,20131130,5.0,1,5.0
71030,SJ-0194-S,12846,20131118,20131125,20131130,54.0,1,54.0
71031,BK-M18S-40,19260,20131118,20131125,20131130,565.0,1,565.0
71031,TI-M267,19260,20131118,20131125,20131130,25.0,1,25.0
71031,PK-7098,19260,20131118,20131125,20131130,2.0,1,2.0
71032,BK-M18B-40,22680,20131118,20131125,20131130,540.0,1,540.0
71032,FE-6654,22680,20131118,20131125,20131130,22.0,1,22.0
71032,LJ-0192-M,22680,20131118,20131125,20131130,50.0,1,50.0
71032,CA-1098,22680,20131118,20131125,20131130,9.0,1,9.0
71033,TI-R628,28815,20131118,20131125,20131130,25.0,1,25.0
71033,TT-R982,28815,20131118,20131125,20131130,4.0,1,4.0
71033,PK-7098,28815,20131118,20131125,20131130,2.0,1,2.0
71034,TI-T723,27381,20131118,20131125,20131130,29.0,1,29.0
71034,TT-T092,27381,20131118,20131125,20131130,5.0,1,5.0
71034,HL-U509-R,27381,20131118,20131125,20131130,35.0,1,35.0
71035,TI-T723,26793,20131118,20131125,20131130,29.0,1,29.0
71035,TT-T092,26793,20131118,20131125,20131130,5.0,1,5.0
71035,HY-1023-70,26793,20131118,20131125,20131130,55.0,1,55.0
71036,TT-T092,11185,20131118,20131125,20131130,5.0,1,5.0
71036,HL-U509-R,11185,20131118,20131125,20131130,35.0,1,35.0
71037,TI-M267,25968,20131118,20131125,20131130,25.0,1,25.0
71038,TI-M267,26067,20131118,20131125,20131130,25.0,1,25.0
71038,TT-M928,26067,20131118,20131125,20131130,5.0,1,5.0
71038,HL-U509,26067,20131118,20131125,20131130,35.0,1,35.0
71039,TI-T723,26168,20131118,20131125,20131130,29.0,1,29.0
71039,PK-7098,26168,20131118,20131125,20131130,2.0,1,2.0
71040,TI-M602,23843,20131118,20131125,20131130,30.0,1,30.0
71040,SO-R809-L,23843,20131118,20131125,20131130,9.0,1,9.0
71041,BC-M005,20511,20131118,20131125,20131130,10.0,1,10.0
71041,WB-H098,20511,20131118,20131125,20131130,5.0,1,5.0
71042,WB-H098,18101,20131118,20131125,20131130,5.0,1,5.0
71042,HL-U509,18101,20131118,20131125,20131130,35.0,1,35.0
71042,GL-H102-L,18101,20131118,20131125,20131130,24.0,1,24.0
71043,WB-H098,19221,20131118,20131125,20131130,5.0,1,5.0
71043,HY-1023-70,19221,20131118,20131125,20131130,55.0,1,55.0
71044,WB-H098,25340,20131118,20131125,20131130,5.0,1,5.0
71045,WB-H098,16718,20131118,20131125,20131130,5.0,1,5.0
71045,SO-R809-L,16718,20131118,20131125,20131130,9.0,1,9.0
71046,FE-6654,13833,20131118,20131125,20131130,22.0,1,22.0
71046,HL-U509-R,13833,20131118,20131125,20131130,35.0,1,35.0
71046,LJ-0192-M,13833,20131118,20131125,20131130,50.0,1,50.0
71047,TI-M267,18048,20131118,20131125,20131130,25.0,1,25.0
71047,TT-M928,18048,20131118,20131125,20131130,5.0,1,5.0
71047,HL-U509-R,18048,20131118,20131125,20131130,35.0,1,35.0
71048,TI-R092,20727,20131118,20131125,20131130,21.0,1,21.0
71048,CA-1098,20727,20131118,20131125,20131130,9.0,1,9.0
71049,TI-R092,27833,20131118,20131125,20131130,21.0,1,21.0
71050,WB-H098,26387,20131118,20131125,20131130,5.0,1,5.0
71051,TT-R982,20953,20131118,20131125,20131130,4.0,1,4.0
71051,ST-1401,20953,20131118,20131125,20131130,159.0,1,159.0
71052,TT-T092,16264,20131118,20131125,20131130,5.0,1,5.0
71052,HL-U509-B,16264,20131118,20131125,20131130,35.0,1,35.0
71053,TI-T723,28461,20131118,20131125,20131130,29.0,1,29.0
71053,TT-T092,28461,20131118,20131125,20131130,5.0,1,5.0
71054,TT-T092,25471,20131118,20131125,20131130,5.0,1,5.0
71054,HL-U509-R,25471,20131118,20131125,20131130,35.0,1,35.0
71055,TI-M823,12955,20131118,20131125,20131130,35.0,1,35.0
71055,TT-M928,12955,20131118,20131125,20131130,5.0,1,5.0
71055,HL-U509-B,12955,20131118,20131125,20131130,35.0,1,35.0
71056,TI-M823,12044,20131118,20131125,20131130,35.0,1,35.0
71056,TT-M928,12044,20131118,20131125,20131130,5.0,1,5.0
71056,FE-6654,12044,20131118,20131125,20131130,22.0,1,22.0
71056,HL-U509-R,12044,20131118,20131125,20131130,35.0,1,35.0
71057,FE-6654,14327,20131118,20131125,20131130,22.0,1,22.0
71057,PK-7098,14327,20131118,20131125,20131130,2.0,1,2.0
71057,CL-9009,14327,20131118,20131125,20131130,8.0,1,8.0
71058,BK-M18B-44,16124,20131118,20131125,20131130,540.0,1,540.0
71058,BC-M005,16124,20131118,20131125,20131130,10.0,1,10.0
71058,WB-H098,16124,20131118,20131125,20131130,5.0,1,5.0
71058,HL-U509-B,16124,20131118,20131125,20131130,35.0,1,35.0
71058,GL-H102-S,16124,20131118,20131125,20131130,24.0,1,24.0
71059,BK-M68B-38,12423,20131118,20131125,20131130,2295.0,1,2295.0
71059,HL-U509-R,12423,20131118,20131125,20131130,35.0,1,35.0
71060,BK-M68S-46,13380,20131118,20131125,20131130,2320.0,1,2320.0
71060,FE-6654,13380,20131118,20131125,20131130,22.0,1,22.0
71060,HL-U509-B,13380,20131118,20131125,20131130,35.0,1,35.0
71061,BK-M68B-38,16968,20131118,20131125,20131130,2295.0,1,2295.0
71061,FE-6654,16968,20131118,20131125,20131130,22.0,1,22.0
71061,CA-1098,16968,20131118,20131125,20131130,9.0,1,9.0
71062,BK-M68B-38,17002,20131118,20131125,20131130,2295.0,1,2295.0
71062,FE-6654,17002,20131118,20131125,20131130,22.0,1,22.0
71062,BC-M005,17002,20131118,20131125,20131130,10.0,1,10.0
71062,WB-H098,17002,20131118,20131125,20131130,5.0,1,5.0
71063,BK-M68S-46,17013,20131118,20131125,20131130,2320.0,1,2320.0
71063,FE-6654,17013,20131118,20131125,20131130,22.0,1,22.0
71063,HL-U509-R,17013,20131118,20131125,20131130,35.0,1,35.0
71063,GL-H102-M,17013,20131118,20131125,20131130,24.0,1,24.0
71064,BK-M68B-38,13370,20131118,20131125,20131130,2295.0,1,2295.0
71064,TI-M823,13370,20131118,20131125,20131130,35.0,1,35.0
71065,BK-M68S-46,17268,20131118,20131125,20131130,2320.0,1,2320.0
71066,BK-M68B-38,17364,20131118,20131125,20131130,2295.0,1,2295.0
71066,FE-6654,17364,20131118,20131125,20131130,22.0,1,22.0
71066,HL-U509,17364,20131118,20131125,20131130,35.0,1,35.0
71067,BK-T18U-58,11242,20131118,20131125,20131130,742.0,1,742.0
71067,BC-R205,11242,20131118,20131125,20131130,9.0,1,9.0
71067,WB-H098,11242,20131118,20131125,20131130,5.0,1,5.0
71067,GL-H102-S,11242,20131118,20131125,20131130,24.0,1,24.0
71068,BK-T44U-50,13259,20131118,20131125,20131130,1215.0,1,1215.0
71069,BK-T44U-54,13553,20131118,20131125,20131130,1215.0,1,1215.0
71070,BK-T18U-62,15653,20131118,20131125,20131130,742.0,1,742.0
71070,HL-U509-B,15653,20131118,20131125,20131130,35.0,1,35.0
71071,BK-T79Y-54,11612,20131118,20131125,20131130,2384.0,1,2384.0
71071,HL-U509-R,11612,20131118,20131125,20131130,35.0,1,35.0
71072,BK-R64Y-38,18331,20131118,20131125,20131130,1120.0,1,1120.0
71072,SJ-0194-L,18331,20131118,20131125,20131130,54.0,1,54.0
71073,BK-M68S-38,15808,20131118,20131125,20131130,2320.0,1,2320.0
71073,HY-1023-70,15808,20131118,20131125,20131130,55.0,1,55.0
71074,BK-M68S-46,16155,20131118,20131125,20131130,2320.0,1,2320.0
71074,TI-M823,16155,20131118,20131125,20131130,35.0,1,35.0
71074,VE-C304-M,16155,20131118,20131125,20131130,64.0,1,64.0
71074,FE-6654,16155,20131118,20131125,20131130,22.0,1,22.0
71075,BK-M68S-42,15726,20131118,20131125,20131130,2320.0,1,2320.0
71075,FE-6654,15726,20131118,20131125,20131130,22.0,1,22.0
71075,PK-7098,15726,20131118,20131125,20131130,2.0,1,2.0
71076,BK-M68B-38,15754,20131118,20131125,20131130,2295.0,1,2295.0
71076,WB-H098,15754,20131118,20131125,20131130,5.0,1,5.0
71076,BC-M005,15754,20131118,20131125,20131130,10.0,1,10.0
71076,HL-U509-R,15754,20131118,20131125,20131130,35.0,1,35.0
71077,BK-T18Y-62,11089,20131118,20131125,20131130,742.0,1,742.0
71077,HL-U509-B,11089,20131118,20131125,20131130,35.0,1,35.0
71077,LJ-0192-S,11089,20131118,20131125,20131130,50.0,1,50.0
71077,SO-R809-L,11089,20131118,20131125,20131130,9.0,1,9.0
71078,BK-T44U-54,26276,20131118,20131125,20131130,1215.0,1,1215.0
71078,HL-U509-R,26276,20131118,20131125,20131130,35.0,1,35.0
71078,SJ-0194-S,26276,20131118,20131125,20131130,54.0,1,54.0
71078,CA-1098,26276,20131118,20131125,20131130,9.0,1,9.0
71079,BK-T18Y-58,26634,20131118,20131125,20131130,742.0,1,742.0
71079,TI-T723,26634,20131118,20131125,20131130,29.0,1,29.0
71079,TT-T092,26634,20131118,20131125,20131130,5.0,1,5.0
71079,BC-R205,26634,20131118,20131125,20131130,9.0,1,9.0
71079,WB-H098,26634,20131118,20131125,20131130,5.0,1,5.0
71079,HL-U509-B,26634,20131118,20131125,20131130,35.0,1,35.0
71080,BK-T79Y-60,22881,20131118,20131125,20131130,2384.0,1,2384.0
71080,HL-U509-R,22881,20131118,20131125,20131130,35.0,1,35.0
71081,BK-T79U-60,28067,20131118,20131125,20131130,2384.0,1,2384.0
71081,HL-U509-B,28067,20131118,20131125,20131130,35.0,1,35.0
71082,BK-R19B-52,23589,20131118,20131125,20131130,540.0,1,540.0
71082,BC-R205,23589,20131118,20131125,20131130,9.0,1,9.0
71082,WB-H098,23589,20131118,20131125,20131130,5.0,1,5.0
71082,HL-U509-R,23589,20131118,20131125,20131130,35.0,1,35.0
71083,BK-R64Y-48,20468,20131118,20131125,20131130,1120.0,1,1120.0
71084,BK-R79Y-48,18790,20131118,20131125,20131130,1701.0,1,1701.0
71084,TI-R628,18790,20131118,20131125,20131130,25.0,1,25.0
71084,PK-7098,18790,20131118,20131125,20131130,2.0,1,2.0
71085,BK-R64Y-48,25480,20131118,20131125,20131130,1120.0,1,1120.0
71086,BK-R64Y-44,28702,20131118,20131125,20131130,1120.0,1,1120.0
71086,TT-R982,28702,20131118,20131125,20131130,4.0,1,4.0
71086,TI-R628,28702,20131118,20131125,20131130,25.0,1,25.0
71086,HL-U509-B,28702,20131118,20131125,20131130,35.0,1,35.0
71086,CA-1098,28702,20131118,20131125,20131130,9.0,1,9.0
71087,BK-R19B-44,13556,20131118,20131125,20131130,540.0,1,540.0
71087,BC-R205,13556,20131118,20131125,20131130,9.0,1,9.0
71087,WB-H098,13556,20131118,20131125,20131130,5.0,1,5.0
71087,HL-U509,13556,20131118,20131125,20131130,35.0,1,35.0
71088,BK-R19B-48,28387,20131118,20131125,20131130,540.0,1,540.0
71088,HL-U509-R,28387,20131118,20131125,20131130,35.0,1,35.0
71088,CA-1098,28387,20131118,20131125,20131130,9.0,1,9.0
71089,BK-R19B-44,13579,20131118,20131125,20131130,540.0,1,540.0
71089,TT-R982,13579,20131118,20131125,20131130,4.0,1,4.0
71089,TI-R092,13579,20131118,20131125,20131130,21.0,1,21.0
71089,HL-U509,13579,20131118,20131125,20131130,35.0,1,35.0
71090,BK-R19B-44,24010,20131118,20131125,20131130,540.0,1,540.0
71090,TI-R092,24010,20131118,20131125,20131130,21.0,1,21.0
71090,TT-R982,24010,20131118,20131125,20131130,4.0,1,4.0
71091,BK-R79Y-48,25660,20131118,20131125,20131130,1701.0,1,1701.0
71091,HL-U509-R,25660,20131118,20131125,20131130,35.0,1,35.0
71092,BK-T79U-60,13090,20131118,20131125,20131130,2384.0,1,2384.0
71092,HL-U509-R,13090,20131118,20131125,20131130,35.0,1,35.0
71093,TI-M267,13141,20131119,20131126,20131201,25.0,1,25.0
71093,PK-7098,13141,20131119,20131126,20131201,2.0,1,2.0
71094,TT-M928,11760,20131119,20131126,20131201,5.0,1,5.0
71094,TI-M267,11760,20131119,20131126,20131201,25.0,1,25.0
71094,HL-U509-R,11760,20131119,20131126,20131201,35.0,1,35.0
71094,SJ-0194-X,11760,20131119,20131126,20131201,54.0,1,54.0
71094,CA-1098,11760,20131119,20131126,20131201,9.0,1,9.0
71095,TT-R982,15803,20131119,20131126,20131201,4.0,1,4.0
71095,TI-R628,15803,20131119,20131126,20131201,25.0,1,25.0
71095,PK-7098,15803,20131119,20131126,20131201,2.0,1,2.0
71096,TI-M602,16178,20131119,20131126,20131201,30.0,1,30.0
71096,TT-M928,16178,20131119,20131126,20131201,5.0,1,5.0
71096,HL-U509,16178,20131119,20131126,20131201,35.0,1,35.0
71097,TI-R628,15020,20131119,20131126,20131201,25.0,1,25.0
71097,TT-R982,15020,20131119,20131126,20131201,4.0,1,4.0
71097,PK-7098,15020,20131119,20131126,20131201,2.0,1,2.0
71098,TI-M823,19667,20131119,20131126,20131201,35.0,1,35.0
71098,TT-M928,19667,20131119,20131126,20131201,5.0,1,5.0
71098,FE-6654,19667,20131119,20131126,20131201,22.0,1,22.0
71098,HL-U509-R,19667,20131119,20131126,20131201,35.0,1,35.0
71098,SJ-0194-L,19667,20131119,20131126,20131201,54.0,1,54.0
71099,ST-1401,13116,20131119,20131126,20131201,159.0,1,159.0
71100,GL-H102-M,12352,20131119,20131126,20131201,24.0,1,24.0
71101,BK-M68S-46,12858,20131119,20131126,20131201,2320.0,1,2320.0
71101,PK-7098,12858,20131119,20131126,20131201,2.0,1,2.0
71102,BK-M68B-42,20573,20131119,20131126,20131201,2295.0,1,2295.0
71102,RA-H123,20573,20131119,20131126,20131201,120.0,1,120.0
71103,BK-M68S-46,14847,20131119,20131126,20131201,2320.0,1,2320.0
71103,BC-M005,14847,20131119,20131126,20131201,10.0,1,10.0
71103,WB-H098,14847,20131119,20131126,20131201,5.0,1,5.0
71103,HL-U509-R,14847,20131119,20131126,20131201,35.0,1,35.0
71104,BK-M68B-46,18005,20131119,20131126,20131201,2295.0,1,2295.0
71104,BC-M005,18005,20131119,20131126,20131201,10.0,1,10.0
71104,WB-H098,18005,20131119,20131126,20131201,5.0,1,5.0
71104,VE-C304-M,18005,20131119,20131126,20131201,64.0,1,64.0
71105,PK-7098,11330,20131119,20131126,20131201,2.0,1,2.0
71106,PK-7098,27992,20131119,20131126,20131201,2.0,1,2.0
71107,PK-7098,11185,20131119,20131126,20131201,2.0,1,2.0
71108,TT-T092,28263,20131119,20131126,20131201,5.0,1,5.0
71108,HL-U509-R,28263,20131119,20131126,20131201,35.0,1,35.0
71109,TI-R628,29018,20131119,20131126,20131201,25.0,1,25.0
71109,TT-R982,29018,20131119,20131126,20131201,4.0,1,4.0
71109,HL-U509-R,29018,20131119,20131126,20131201,35.0,1,35.0
71110,TI-T723,26169,20131119,20131126,20131201,29.0,1,29.0
71110,TT-T092,26169,20131119,20131126,20131201,5.0,1,5.0
71110,PK-7098,26169,20131119,20131126,20131201,2.0,1,2.0
71111,TI-R982,25766,20131119,20131126,20131201,33.0,1,33.0
71112,TI-R982,25039,20131119,20131126,20131201,33.0,1,33.0
71113,TI-R982,24636,20131119,20131126,20131201,33.0,1,33.0
71114,TI-R982,24428,20131119,20131126,20131201,33.0,1,33.0
71114,RA-H123,24428,20131119,20131126,20131201,120.0,1,120.0
71115,TT-R982,24631,20131119,20131126,20131201,4.0,1,4.0
71115,TI-R982,24631,20131119,20131126,20131201,33.0,1,33.0
71115,HL-U509,24631,20131119,20131126,20131201,35.0,1,35.0
71115,LJ-0192-M,24631,20131119,20131126,20131201,50.0,1,50.0
71115,GL-H102-L,24631,20131119,20131126,20131201,24.0,1,24.0
71116,TT-M928,11640,20131119,20131126,20131201,5.0,1,5.0
71116,TI-M602,11640,20131119,20131126,20131201,30.0,1,30.0
71116,HL-U509,11640,20131119,20131126,20131201,35.0,1,35.0
71116,GL-H102-M,11640,20131119,20131126,20131201,24.0,1,24.0
71117,WB-H098,14586,20131119,20131126,20131201,5.0,1,5.0
71117,BC-M005,14586,20131119,20131126,20131201,10.0,1,10.0
71117,HY-1023-70,14586,20131119,20131126,20131201,55.0,1,55.0
71118,BC-M005,11833,20131119,20131126,20131201,10.0,1,10.0
71119,WB-H098,20079,20131119,20131126,20131201,5.0,1,5.0
71120,TT-R982,22565,20131119,20131126,20131201,4.0,1,4.0
71120,PK-7098,22565,20131119,20131126,20131201,2.0,1,2.0
71121,TI-M823,11214,20131119,20131126,20131201,35.0,1,35.0
71121,TT-M928,11214,20131119,20131126,20131201,5.0,1,5.0
71121,RA-H123,11214,20131119,20131126,20131201,120.0,1,120.0
71122,FE-6654,12900,20131119,20131126,20131201,22.0,1,22.0
71123,FE-6654,15866,20131119,20131126,20131201,22.0,1,22.0
71123,HL-U509,15866,20131119,20131126,20131201,35.0,1,35.0
71124,BK-M18B-48,19897,20131119,20131126,20131201,540.0,1,540.0
71124,FE-6654,19897,20131119,20131126,20131201,22.0,1,22.0
71124,HL-U509-R,19897,20131119,20131126,20131201,35.0,1,35.0
71125,BK-M68S-42,17563,20131119,20131126,20131201,2320.0,1,2320.0
71125,WB-H098,17563,20131119,20131126,20131201,5.0,1,5.0
71125,BC-M005,17563,20131119,20131126,20131201,10.0,1,10.0
71125,HY-1023-70,17563,20131119,20131126,20131201,55.0,1,55.0
71125,CL-9009,17563,20131119,20131126,20131201,8.0,1,8.0
71126,BK-M68B-46,19710,20131119,20131126,20131201,2295.0,1,2295.0
71126,FE-6654,19710,20131119,20131126,20131201,22.0,1,22.0
71126,HL-U509-R,19710,20131119,20131126,20131201,35.0,1,35.0
71127,BK-T79U-50,18127,20131119,20131126,20131201,2384.0,1,2384.0
71127,HL-U509-B,18127,20131119,20131126,20131201,35.0,1,35.0
71128,BK-T79Y-50,12308,20131119,20131126,20131201,2384.0,1,2384.0
71128,CA-1098,12308,20131119,20131126,20131201,9.0,1,9.0
71128,HL-U509-B,12308,20131119,20131126,20131201,35.0,1,35.0
71129,BK-R64Y-48,26204,20131119,20131126,20131201,1120.0,1,1120.0
71129,TT-R982,26204,20131119,20131126,20131201,4.0,1,4.0
71129,TI-R628,26204,20131119,20131126,20131201,25.0,1,25.0
71129,HL-U509-R,26204,20131119,20131126,20131201,35.0,1,35.0
71130,BK-R64Y-42,26375,20131119,20131126,20131201,1120.0,1,1120.0
71130,BC-R205,26375,20131119,20131126,20131201,9.0,1,9.0
71130,WB-H098,26375,20131119,20131126,20131201,5.0,1,5.0
71130,SJ-0194-M,26375,20131119,20131126,20131201,54.0,1,54.0
71131,BK-M38S-42,15211,20131119,20131126,20131201,769.0,1,769.0
71131,SH-W890-L,15211,20131119,20131126,20131201,70.0,1,70.0
71132,BK-M68S-46,11047,20131119,20131126,20131201,2320.0,1,2320.0
71132,RA-H123,11047,20131119,20131126,20131201,120.0,1,120.0
71133,BK-M68S-38,15802,20131119,20131126,20131201,2320.0,1,2320.0
71133,TI-M823,15802,20131119,20131126,20131201,35.0,1,35.0
71133,TT-M928,15802,20131119,20131126,20131201,5.0,1,5.0
71133,HL-U509,15802,20131119,20131126,20131201,35.0,1,35.0
71134,BK-T79Y-54,27606,20131119,20131126,20131201,2384.0,1,2384.0
71134,HL-U509-B,27606,20131119,20131126,20131201,35.0,1,35.0
71135,BK-T79Y-50,27571,20131119,20131126,20131201,2384.0,1,2384.0
71135,TI-T723,27571,20131119,20131126,20131201,29.0,1,29.0
71136,BK-T79Y-54,28031,20131119,20131126,20131201,2384.0,1,2384.0
71136,HL-U509,28031,20131119,20131126,20131201,35.0,1,35.0
71136,LJ-0192-M,28031,20131119,20131126,20131201,50.0,1,50.0
71137,BK-T79U-54,27645,20131119,20131126,20131201,2384.0,1,2384.0
71137,TT-T092,27645,20131119,20131126,20131201,5.0,1,5.0
71137,TI-T723,27645,20131119,20131126,20131201,29.0,1,29.0
71137,HY-1023-70,27645,20131119,20131126,20131201,55.0,1,55.0
71138,BK-T79Y-60,27651,20131119,20131126,20131201,2384.0,1,2384.0
71138,GL-H102-M,27651,20131119,20131126,20131201,24.0,1,24.0
71138,HL-U509-R,27651,20131119,20131126,20131201,35.0,1,35.0
71139,BK-R19B-44,23707,20131119,20131126,20131201,540.0,1,540.0
71139,TI-R092,23707,20131119,20131126,20131201,21.0,1,21.0
71139,TT-R982,23707,20131119,20131126,20131201,4.0,1,4.0
71140,BK-R79Y-48,17858,20131119,20131126,20131201,1701.0,1,1701.0
71141,BK-R64Y-48,25448,20131119,20131126,20131201,1120.0,1,1120.0
71141,SJ-0194-X,25448,20131119,20131126,20131201,54.0,1,54.0
71142,BK-R64Y-44,21006,20131119,20131126,20131201,1120.0,1,1120.0
71142,HL-U509,21006,20131119,20131126,20131201,35.0,1,35.0
71143,BK-R64Y-40,27946,20131119,20131126,20131201,1120.0,1,1120.0
71143,BC-R205,27946,20131119,20131126,20131201,9.0,1,9.0
71143,WB-H098,27946,20131119,20131126,20131201,5.0,1,5.0
71143,CA-1098,27946,20131119,20131126,20131201,9.0,1,9.0
71144,BK-R19B-48,25468,20131119,20131126,20131201,540.0,1,540.0
71144,BC-R205,25468,20131119,20131126,20131201,9.0,1,9.0
71145,BK-R19B-48,23958,20131119,20131126,20131201,540.0,1,540.0
71145,BC-R205,23958,20131119,20131126,20131201,9.0,1,9.0
