sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount,sale_date_key,payment_type,channel,customer_key,product_key,store_key,promotion_key,date_key,rejection_reason,rejection_timestamp,additional_info
SALE199764,CUST1616,PROD1186,STORE193,2022-05-13,1,974.51,20220513,Credit Card,InStore,,187,94,1,20220513,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199765,CUST7561,PROD1327,STORE163,2024-09-30,9,955.17,20240930,Credit Card,InStore,,328,64,1,20240930,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199766,CUST9884,PROD1299,STORE105,2020-01-15,4,1981.6,20200115,Credit Card,InStore,,300,6,1,20200115,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199767,CUST6477,PROD1436,STORE158,2023-02-25,9,8035.74,20230225,Credit Card,InStore,,437,59,1,20230225,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199768,CUST4378,PROD1359,STORE168,2025-05-06,1,289.98,20250506,Credit Card,InStore,,360,69,1,20250506,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199769,CUST1251,PROD1229,STORE163,2024-09-13,8,4050.48,20240913,Credit Card,InStore,,230,64,1,20240913,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199770,CUST8099,PROD1038,STORE141,2025-01-25,5,1775.15,20250125,Credit Card,InStore,,39,42,1,20250125,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199771,CUST9631,PROD1290,STORE118,2025-12-14,3,1670.0099999999998,20251214,Credit Card,InStore,,291,19,1,20251214,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199772,CUST1227,PROD1113,STORE163,2020-08-28,2,1953.98,20200828,Credit Card,InStore,,114,64,1,20200828,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199773,CUST10853,PROD1000,STORE122,2021-12-24,3,1735.7400000000002,20211224,Credit Card,InStore,,1,23,1,20211224,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199774,CUST6964,PROD1082,STORE124,2024-12-15,4,3629.96,20241215,Credit Card,InStore,,83,25,1,20241215,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199775,CUST10316,PROD1079,STORE127,2025-02-07,1,318.83,20250207,Credit Card,InStore,,80,28,1,20250207,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199776,CUST10461,PROD1190,STORE103,2021-04-17,9,4458.599999999999,20210417,Credit Card,InStore,,191,4,1,20210417,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199777,CUST5865,PROD1392,STORE193,2025-01-14,6,3716.4,20250114,Credit Card,InStore,,393,94,1,20250114,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199778,CUST10725,PROD1232,STORE196,2020-08-10,1,398.75,20200810,Credit Card,InStore,,233,97,1,20200810,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199779,CUST4479,PROD1467,STORE151,2022-07-06,1,284.85,20220706,Credit Card,InStore,,468,52,1,20220706,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199780,CUST3548,PROD1481,STORE191,2024-11-14,5,1672.2,20241114,Credit Card,InStore,,482,92,1,20241114,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199781,CUST3200,PROD1145,STORE184,2025-12-23,8,1121.36,20251223,Credit Card,InStore,,146,85,1,20251223,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199782,CUST10318,PROD1188,STORE156,2022-07-07,7,2273.6,20220707,Credit Card,InStore,,189,57,1,20220707,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199783,CUST1702,PROD1212,STORE173,2023-01-24,5,4414.599999999999,20230124,Credit Card,InStore,,213,74,1,20230124,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199784,CUST7595,PROD1093,STORE105,2022-07-09,4,121.76,20220709,Credit Card,InStore,,94,6,1,20220709,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199785,CUST6915,PROD1167,STORE197,2023-10-31,7,5757.92,20231031,Credit Card,InStore,,168,98,1,20231031,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199786,CUST8115,PROD1273,STORE133,2020-02-28,5,956.8,20200228,Credit Card,InStore,,274,34,1,20200228,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199787,CUST6974,PROD1314,STORE160,2024-06-02,1,434.48,20240602,Credit Card,InStore,,315,61,1,20240602,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199788,CUST3698,PROD1181,STORE102,2024-11-17,9,3868.65,20241117,Credit Card,InStore,,182,3,1,20241117,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199789,CUST7350,PROD1011,STORE162,2025-08-31,1,686.45,20250831,Credit Card,InStore,,12,63,1,20250831,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199790,CUST2565,PROD1039,STORE151,2020-05-03,3,2612.37,20200503,Credit Card,InStore,,40,52,1,20200503,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199791,CUST3383,PROD1186,STORE129,2022-11-04,1,956.84,20221104,Credit Card,InStore,,187,30,1,20221104,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199792,CUST6596,PROD1308,STORE140,2021-08-22,4,1617.8,20210822,Credit Card,InStore,,309,41,1,20210822,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199793,CUST9445,PROD1187,STORE158,2023-12-27,3,1865.52,20231227,Credit Card,InStore,,188,59,1,20231227,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199794,CUST3768,PROD1425,STORE150,2020-05-20,6,592.26,20200520,Credit Card,InStore,,426,51,1,20200520,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199795,CUST8659,PROD1246,STORE112,2023-05-23,4,2088.84,20230523,Credit Card,InStore,,247,13,1,20230523,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199796,CUST6464,PROD1467,STORE126,2024-06-13,5,4343.1,20240613,Credit Card,InStore,,468,27,1,20240613,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199797,CUST2827,PROD1226,STORE133,2021-10-24,9,4699.89,20211024,Credit Card,InStore,,227,34,1,20211024,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199798,CUST4901,PROD1265,STORE163,2020-07-31,5,1449.9,20200731,Credit Card,InStore,,266,64,1,20200731,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199799,CUST5455,PROD1089,STORE183,2022-07-07,7,6635.3,20220707,Credit Card,InStore,,90,84,1,20220707,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199800,CUST1152,PROD1264,STORE136,2024-01-26,3,1168.89,20240126,Credit Card,InStore,,265,37,1,20240126,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199801,CUST3499,PROD1135,STORE199,2023-03-13,1,994.46,20230313,Credit Card,InStore,,136,100,1,20230313,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199802,CUST6772,PROD1291,STORE178,2025-07-27,6,4657.86,20250727,Credit Card,InStore,,292,79,1,20250727,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199803,CUST6451,PROD1420,STORE156,2020-01-01,1,574.27,20200101,Credit Card,InStore,,421,57,1,20200101,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199804,CUST1147,PROD1226,STORE139,2023-03-08,6,517.14,20230308,Credit Card,InStore,,227,40,1,20230308,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199805,CUST9894,PROD1343,STORE196,2025-08-31,3,1853.49,20250831,Credit Card,InStore,,344,97,1,20250831,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199806,CUST2715,PROD1173,STORE104,2021-11-05,7,5034.12,20211105,Credit Card,InStore,,174,5,1,20211105,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199807,CUST2385,PROD1449,STORE189,2024-10-14,2,533.66,20241014,Credit Card,InStore,,450,90,1,20241014,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199808,CUST7824,PROD1040,STORE156,2022-05-06,6,4427.04,20220506,Credit Card,InStore,,41,57,1,20220506,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199809,CUST1172,PROD1036,STORE114,2023-03-20,9,3195.2699999999995,20230320,Credit Card,InStore,,37,15,1,20230320,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199810,CUST7317,PROD1167,STORE153,2020-03-08,3,1824.24,20200308,Credit Card,InStore,,168,54,1,20200308,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199811,CUST3073,PROD1094,STORE101,2024-09-09,4,643.32,20240909,Credit Card,InStore,,95,2,1,20240909,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199812,CUST4054,PROD1455,STORE121,2021-12-15,7,5019.7,20211215,Credit Card,InStore,,456,22,1,20211215,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199813,CUST9089,PROD1484,STORE109,2020-11-16,2,177.46,20201116,Credit Card,InStore,,485,10,1,20201116,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199814,CUST2137,PROD1002,STORE194,2023-11-21,9,1367.28,20231121,Credit Card,InStore,,3,95,1,20231121,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199815,CUST3172,PROD1231,STORE121,2024-07-25,8,3658.4,20240725,Credit Card,InStore,,232,22,1,20240725,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199816,CUST5013,PROD1029,STORE112,2021-07-04,5,621.65,20210704,Credit Card,InStore,,30,13,1,20210704,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199817,CUST4304,PROD1438,STORE139,2020-12-31,6,5102.700000000001,20201231,Credit Card,InStore,,439,40,1,20201231,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199818,CUST5133,PROD1041,STORE152,2025-09-04,5,1470.9,20250904,Credit Card,InStore,,42,53,1,20250904,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199819,CUST9815,PROD1021,STORE164,2024-04-02,5,3044.0,20240402,Credit Card,InStore,,22,65,1,20240402,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199820,CUST2695,PROD1020,STORE153,2021-10-08,1,615.97,20211008,Credit Card,InStore,,21,54,1,20211008,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199821,CUST6960,PROD1402,STORE164,2025-06-04,7,1314.67,20250604,Credit Card,InStore,,403,65,1,20250604,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199822,CUST5927,PROD1055,STORE143,2022-10-28,2,1737.24,20221028,Credit Card,InStore,,56,44,1,20221028,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199823,CUST4520,PROD1169,STORE191,2023-11-01,9,1557.45,20231101,Credit Card,InStore,,170,92,1,20231101,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199824,CUST9158,PROD1469,STORE132,2020-12-14,3,191.37,20201214,Credit Card,InStore,,470,33,1,20201214,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199825,CUST2866,PROD1216,STORE119,2022-03-04,2,1809.36,20220304,Credit Card,InStore,,217,20,1,20220304,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199826,CUST8179,PROD1171,STORE123,2022-04-18,3,812.0699999999999,20220418,Credit Card,InStore,,172,24,1,20220418,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199827,CUST8990,PROD1098,STORE117,2022-03-22,5,2531.55,20220322,Credit Card,InStore,,99,18,1,20220322,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199828,CUST6936,PROD1179,STORE112,2023-02-19,3,2043.12,20230219,Credit Card,InStore,,180,13,1,20230219,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199829,CUST1988,PROD1098,STORE138,2022-10-23,2,868.96,20221023,Credit Card,InStore,,99,39,1,20221023,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199830,CUST7364,PROD1072,STORE176,2021-10-03,3,202.35,20211003,Credit Card,InStore,,73,77,1,20211003,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199831,CUST10962,PROD1217,STORE169,2022-07-28,6,5609.22,20220728,Credit Card,InStore,,218,70,1,20220728,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199832,CUST7410,PROD1498,STORE122,2021-07-04,7,6352.43,20210704,Credit Card,InStore,,499,23,1,20210704,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199833,CUST1765,PROD1005,STORE148,2023-12-21,4,621.92,20231221,Credit Card,InStore,,6,49,1,20231221,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199834,CUST3210,PROD1034,STORE118,2024-04-03,4,86.4,20240403,Credit Card,InStore,,35,19,1,20240403,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199835,CUST6499,PROD1227,STORE115,2020-06-10,5,4650.0,20200610,Credit Card,InStore,,228,16,1,20200610,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199836,CUST4580,PROD1279,STORE140,2020-05-20,3,2551.65,20200520,Credit Card,InStore,,280,41,1,20200520,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199837,CUST2483,PROD1069,STORE124,2024-04-23,4,1448.24,20240423,Credit Card,InStore,,70,25,1,20240423,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199838,CUST8956,PROD1032,STORE152,2020-07-29,1,215.4,20200729,Credit Card,InStore,,33,53,1,20200729,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199839,CUST8337,PROD1368,STORE188,2022-02-03,5,348.1,20220203,Credit Card,InStore,,369,89,1,20220203,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199840,CUST4794,PROD1053,STORE103,2023-08-05,6,2769.48,20230805,Credit Card,InStore,,54,4,1,20230805,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199841,CUST7872,PROD1012,STORE139,2024-01-21,2,1923.9,20240121,Credit Card,InStore,,13,40,1,20240121,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199842,CUST7760,PROD1009,STORE199,2021-04-25,1,167.38,20210425,Credit Card,InStore,,10,100,1,20210425,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199843,CUST6861,PROD1389,STORE103,2022-03-07,5,4749.150000000001,20220307,Credit Card,InStore,,390,4,1,20220307,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199844,CUST10396,PROD1472,STORE148,2024-08-10,6,5037.42,20240810,Credit Card,InStore,,473,49,1,20240810,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199845,CUST4677,PROD1005,STORE171,2020-12-03,7,4345.32,20201203,Credit Card,InStore,,6,72,1,20201203,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199846,CUST10244,PROD1230,STORE160,2020-10-02,2,1160.38,20201002,Credit Card,InStore,,231,61,1,20201002,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199847,CUST10406,PROD1465,STORE186,2021-08-15,9,2700.81,20210815,Credit Card,InStore,,466,87,1,20210815,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199848,CUST10073,PROD1257,STORE178,2024-02-27,2,577.82,20240227,Credit Card,InStore,,258,79,1,20240227,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199849,CUST4382,PROD1491,STORE132,2020-02-25,4,3779.72,20200225,Credit Card,InStore,,492,33,1,20200225,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199850,CUST9656,PROD1437,STORE176,2022-12-05,2,872.2,20221205,Credit Card,InStore,,438,77,1,20221205,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199851,CUST6248,PROD1028,STORE174,2021-08-05,6,3290.2200000000003,20210805,Credit Card,InStore,,29,75,1,20210805,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199852,CUST5984,PROD1159,STORE162,2024-11-21,7,1832.67,20241121,Credit Card,InStore,,160,63,1,20241121,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199853,CUST1003,PROD1200,STORE160,2025-11-22,9,4944.87,20251122,Credit Card,InStore,,201,61,1,20251122,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199854,CUST3428,PROD1401,STORE166,2023-03-18,2,275.28,20230318,Credit Card,InStore,,402,67,1,20230318,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199855,CUST10429,PROD1090,STORE139,2023-04-27,9,1367.28,20230427,Credit Card,InStore,,91,40,1,20230427,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199856,CUST10326,PROD1271,STORE134,2025-04-26,8,7144.0,20250426,Credit Card,InStore,,272,35,1,20250426,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199857,CUST1348,PROD1387,STORE189,2021-08-16,2,85.48,20210816,Credit Card,InStore,,388,90,1,20210816,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199858,CUST1597,PROD1149,STORE105,2022-10-19,2,410.16,20221019,Credit Card,InStore,,150,6,1,20221019,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199859,CUST9004,PROD1245,STORE144,2022-08-12,9,3467.43,20220812,Credit Card,InStore,,246,45,1,20220812,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199860,CUST6784,PROD1274,STORE126,2025-09-10,2,1919.68,20250910,Credit Card,InStore,,275,27,1,20250910,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199861,CUST6373,PROD1172,STORE101,2024-10-12,4,3639.04,20241012,Credit Card,InStore,,173,2,1,20241012,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199862,CUST7717,PROD1008,STORE155,2021-02-28,9,2169.81,20210228,Credit Card,InStore,,9,56,1,20210228,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199863,CUST10077,PROD1232,STORE126,2021-12-12,5,4523.4,20211212,Credit Card,InStore,,233,27,1,20211212,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199864,CUST5664,PROD1373,STORE185,2025-12-20,8,2603.04,20251220,Credit Card,InStore,,374,86,1,20251220,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199865,CUST2631,PROD1370,STORE127,2025-03-01,2,1400.9,20250301,Credit Card,InStore,,371,28,1,20250301,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199866,CUST8657,PROD1377,STORE199,2020-03-15,4,3358.28,20200315,Credit Card,InStore,,378,100,1,20200315,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199867,CUST8139,PROD1235,STORE142,2025-08-18,6,2392.5,20250818,Credit Card,InStore,,236,43,1,20250818,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199868,CUST5196,PROD1432,STORE103,2023-06-02,5,2892.9,20230602,Credit Card,InStore,,433,4,1,20230602,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199869,CUST1409,PROD1101,STORE168,2022-05-18,5,1834.7,20220518,Credit Card,InStore,,102,69,1,20220518,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199870,CUST9413,PROD1152,STORE137,2024-06-27,1,857.25,20240627,Credit Card,InStore,,153,38,1,20240627,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199871,CUST7938,PROD1420,STORE195,2023-02-21,7,4438.98,20230221,Credit Card,InStore,,421,96,1,20230221,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199872,CUST8002,PROD1103,STORE185,2024-10-21,5,1303.3000000000002,20241021,Credit Card,InStore,,104,86,1,20241021,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199873,CUST4867,PROD1060,STORE130,2020-01-12,6,825.8399999999999,20200112,Credit Card,InStore,,61,31,1,20200112,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199874,CUST7448,PROD1216,STORE129,2024-03-02,4,893.4,20240302,Credit Card,InStore,,217,30,1,20240302,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199875,CUST1038,PROD1460,STORE157,2025-03-10,1,815.66,20250310,Credit Card,InStore,,461,58,1,20250310,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199876,CUST1493,PROD1182,STORE175,2025-04-21,1,709.51,20250421,Credit Card,InStore,,183,76,1,20250421,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199877,CUST3539,PROD1258,STORE180,2022-09-10,9,659.8799999999999,20220910,Credit Card,InStore,,259,81,1,20220910,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199878,CUST1108,PROD1315,STORE193,2021-07-04,2,1414.74,20210704,Credit Card,InStore,,316,94,1,20210704,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199879,CUST9155,PROD1247,STORE167,2025-09-12,7,4050.06,20250912,Credit Card,InStore,,248,68,1,20250912,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199880,CUST6635,PROD1324,STORE169,2023-07-30,9,5543.7300000000005,20230730,Credit Card,InStore,,325,70,1,20230730,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199881,CUST2613,PROD1396,STORE160,2020-03-27,1,945.22,20200327,Credit Card,InStore,,397,61,1,20200327,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199882,CUST3995,PROD1100,STORE143,2024-10-13,7,541.73,20241013,Credit Card,InStore,,101,44,1,20241013,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199883,CUST9833,PROD1181,STORE151,2021-01-07,8,2364.08,20210107,Credit Card,InStore,,182,52,1,20210107,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199884,CUST3505,PROD1280,STORE167,2020-10-09,2,1741.58,20201009,Credit Card,InStore,,281,68,1,20201009,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199885,CUST6841,PROD1298,STORE129,2024-11-21,3,2225.61,20241121,Credit Card,InStore,,299,30,1,20241121,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199886,CUST1571,PROD1203,STORE108,2020-11-17,2,210.28,20201117,Credit Card,InStore,,204,9,1,20201117,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199887,CUST2851,PROD1478,STORE135,2025-04-21,6,4723.799999999999,20250421,Credit Card,InStore,,479,36,1,20250421,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199888,CUST8555,PROD1059,STORE110,2025-04-17,2,1032.42,20250417,Credit Card,InStore,,60,11,1,20250417,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
SALE199889,CUST9230,PROD1381,STORE177,2022-04-18,2,1570.8,20220418,Credit Card,InStore,,382,78,1,20220418,Missing dimension keys,2025-08-22 14:52:02.335069,Missing keys: {'customer_key': np.int64(100026)}
