sale_id,customer_id,product_id,store_id,sale_date,quantity,total_amount
SALE185297,CUST6496,PROD1075,STORE169,2020-07-29,7,1738.9399999999998
SALE185298,CUST10140,PROD1159,STORE182,2023-09-14,9,7786.98
SALE185299,CUST10819,PROD1163,STORE179,2021-12-08,4,2463.88
SALE185300,CUST3474,PROD1328,STORE198,2023-05-27,9,1520.37
SALE185301,CUST5856,PROD1006,STORE130,2022-06-21,6,4349.04
SALE185302,CUST5077,PROD1189,STORE138,2023-12-24,3,1061.28
SALE185303,CUST3785,PROD1496,STORE171,2023-05-28,3,2086.83
SALE185304,CUST4392,PROD1344,STORE149,2023-06-27,9,3836.97
SALE185305,CUST7286,PROD1071,STORE157,2020-07-22,6,4396.92
SALE185306,CUST10586,PROD1440,STORE155,2023-02-10,1,502.42
SALE185307,CUST7220,PROD1007,STORE185,2020-12-01,8,5564.4
SALE185308,CUST2371,PROD1064,STORE186,2020-09-01,8,5621.04
SALE185309,CUST4459,PROD1371,STORE186,2020-05-14,8,6803.6
SALE185310,CUST2680,PROD1453,STORE128,2020-02-29,4,3783.4
SALE185311,CUST9721,PROD1264,STORE174,2023-04-25,2,1405.26
SALE185312,CUST9154,PROD1285,STORE144,2024-02-17,1,171.32
SALE185313,CUST2752,PROD1089,STORE178,2021-08-15,5,3502.25
SALE185314,CUST6424,PROD1382,STORE121,2022-06-24,6,459.48
SALE185315,CUST7197,PROD1139,STORE156,2020-11-13,5,3512.9
SALE185316,CUST2421,PROD1133,STORE165,2021-11-26,5,4820.15
SALE185317,CUST10683,PROD1009,STORE172,2021-08-20,1,907.49
SALE185318,CUST2231,PROD1227,STORE196,2021-05-06,9,4979.97
SALE185319,CUST7488,PROD1108,STORE127,2021-06-16,4,87.68
SALE185320,CUST6741,PROD1056,STORE114,2020-06-07,6,3089.5199999999995
SALE185321,CUST10684,PROD1005,STORE136,2020-07-22,7,474.39
SALE185322,CUST8508,PROD1301,STORE140,2025-07-07,2,1852.68
SALE185323,CUST6114,PROD1082,STORE150,2022-12-03,1,282.08
SALE185324,CUST6994,PROD1337,STORE169,2023-12-12,4,1875.76
SALE185325,CUST6073,PROD1046,STORE154,2024-06-16,3,270.87
SALE185326,CUST6223,PROD1250,STORE199,2020-07-07,9,5325.4800000000005
SALE185327,CUST3022,PROD1429,STORE149,2020-01-28,5,3217.6
SALE185328,CUST6130,PROD1139,STORE102,2021-11-10,1,941.96
SALE185329,CUST2278,PROD1221,STORE138,2025-04-22,3,1997.64
SALE185330,CUST3758,PROD1156,STORE158,2021-08-12,3,191.37
SALE185331,CUST4070,PROD1268,STORE194,2020-04-11,2,1587.62
SALE185332,CUST9949,PROD1301,STORE193,2025-07-04,4,3262.64
SALE185333,CUST4327,PROD1097,STORE126,2024-09-19,9,405.09
SALE185334,CUST5502,PROD1321,STORE189,2024-01-23,4,1307.28
SALE185335,CUST9837,PROD1194,STORE197,2021-01-17,5,2100.6
SALE185336,CUST2240,PROD1103,STORE187,2025-03-09,1,28.34
SALE185337,CUST7881,PROD1392,STORE170,2025-04-20,3,2328.93
SALE185338,CUST2686,PROD1458,STORE145,2023-07-23,4,2226.68
SALE185339,CUST9194,PROD1100,STORE115,2021-11-02,6,1446.54
SALE185340,CUST1627,PROD1246,STORE127,2024-07-07,5,3198.5
SALE185341,CUST8851,PROD1230,STORE139,2022-08-03,6,333.29999999999995
SALE185342,CUST7626,PROD1012,STORE156,2024-08-17,9,487.53
SALE185343,CUST4537,PROD1218,STORE168,2020-02-04,7,1687.63
SALE185344,CUST3411,PROD1267,STORE102,2022-08-04,8,3044.4
SALE185345,CUST3261,PROD1488,STORE195,2023-05-18,9,8562.960000000001
SALE185346,CUST9424,PROD1110,STORE140,2020-06-07,2,1660.74
SALE185347,CUST8850,PROD1167,STORE149,2020-03-12,5,4709.8
SALE185348,CUST2233,PROD1127,STORE188,2023-07-09,6,2392.5
SALE185349,CUST9617,PROD1366,STORE129,2025-07-21,7,3317.72
SALE185350,CUST7931,PROD1225,STORE190,2021-01-16,7,1105.65
SALE185351,CUST4512,PROD1252,STORE104,2021-04-27,4,2597.76
SALE185352,CUST3971,PROD1432,STORE198,2023-10-29,2,644.54
SALE185353,CUST10171,PROD1235,STORE194,2021-02-05,3,372.99
SALE185354,CUST5276,PROD1472,STORE108,2023-11-12,8,5815.44
SALE185355,CUST1583,PROD1309,STORE152,2024-12-21,3,2400.21
SALE185356,CUST2434,PROD1198,STORE102,2020-01-06,9,833.3100000000001
SALE185357,CUST8250,PROD1315,STORE148,2024-10-17,7,4136.44
SALE185358,CUST10463,PROD1051,STORE167,2024-03-21,1,861.95
SALE185359,CUST1645,PROD1002,STORE194,2023-07-03,1,883.22
SALE185360,CUST4129,PROD1236,STORE143,2022-06-19,6,138.60000000000002
SALE185361,CUST7437,PROD1438,STORE184,2022-09-03,5,525.7
SALE185362,CUST5869,PROD1276,STORE194,2021-02-09,7,2702.91
SALE185363,CUST6466,PROD1211,STORE188,2023-04-12,4,2639.08
SALE185364,CUST6511,PROD1299,STORE148,2025-11-08,9,3375.36
SALE185365,CUST5525,PROD1180,STORE100,2020-01-15,5,1768.8
SALE185366,CUST2533,PROD1333,STORE114,2024-10-23,1,729.77
SALE185367,CUST9143,PROD1143,STORE199,2025-03-14,6,3731.04
SALE185368,CUST6700,PROD1487,STORE117,2024-06-03,5,366.6
SALE185369,CUST10900,PROD1170,STORE153,2025-03-27,4,3398.12
SALE185370,CUST1247,PROD1294,STORE121,2022-06-30,3,1723.47
SALE185371,CUST1059,PROD1204,STORE161,2020-07-04,5,2172.55
SALE185372,CUST3607,PROD1009,STORE190,2021-07-17,5,1404.05
SALE185373,CUST10638,PROD1385,STORE164,2021-01-24,2,1936.24
SALE185374,CUST9128,PROD1383,STORE176,2020-02-05,8,4724.4
SALE185375,CUST5454,PROD1404,STORE194,2023-06-18,3,1898.07
SALE185376,CUST3697,PROD1395,STORE189,2021-04-23,3,1729.59
SALE185377,CUST1777,PROD1387,STORE149,2020-02-16,7,1624.49
SALE185378,CUST9321,PROD1189,STORE158,2023-01-14,2,160.32
SALE185379,CUST4534,PROD1115,STORE103,2021-06-16,5,1542.9
SALE185380,CUST1510,PROD1409,STORE179,2022-03-15,2,1188.02
SALE185381,CUST2325,PROD1195,STORE147,2023-02-27,7,210.14
SALE185382,CUST3241,PROD1278,STORE145,2025-10-26,2,1647.8
SALE185383,CUST4878,PROD1284,STORE173,2023-07-30,3,277.77
SALE185384,CUST3518,PROD1350,STORE186,2020-04-16,3,1486.1999999999998
SALE185385,CUST6667,PROD1489,STORE148,2022-05-23,6,4564.74
SALE185386,CUST9463,PROD1342,STORE102,2022-03-18,1,260.66
SALE185387,CUST2061,PROD1210,STORE142,2025-05-26,8,3722.08
SALE185388,CUST2718,PROD1458,STORE198,2024-11-29,9,3924.9
SALE185389,CUST5274,PROD1196,STORE176,2025-10-31,9,7044.4800000000005
SALE185390,CUST9756,PROD1380,STORE102,2021-07-26,7,962.99
SALE185391,CUST4591,PROD1239,STORE170,2020-03-10,3,2395.29
SALE185392,CUST4427,PROD1034,STORE102,2022-01-07,8,770.08
SALE185393,CUST7978,PROD1450,STORE197,2023-07-25,3,65.76
SALE185394,CUST9852,PROD1030,STORE130,2020-01-30,6,5741.04
SALE185395,CUST5597,PROD1138,STORE135,2021-04-28,3,1000.29
SALE185396,CUST4375,PROD1272,STORE196,2022-08-13,4,1110.48
SALE185397,CUST8802,PROD1210,STORE137,2025-07-27,1,277.31
SALE185398,CUST4790,PROD1059,STORE151,2021-12-09,4,3162.64
SALE185399,CUST6949,PROD1477,STORE123,2021-10-20,1,407.25
SALE185400,CUST10232,PROD1138,STORE129,2021-02-25,4,1541.08
SALE185401,CUST8902,PROD1117,STORE137,2020-08-03,4,510.16
SALE185402,CUST5487,PROD1395,STORE165,2022-05-21,2,1145.5
SALE185403,CUST6272,PROD1087,STORE169,2023-08-15,7,4059.93
SALE185404,CUST5420,PROD1258,STORE118,2021-08-18,8,6941.76
SALE185405,CUST10560,PROD1231,STORE192,2024-04-04,3,869.94
SALE185406,CUST7572,PROD1374,STORE105,2024-01-31,7,4851.84
SALE185407,CUST5543,PROD1171,STORE153,2021-11-17,2,480.6
SALE185408,CUST9412,PROD1030,STORE168,2023-09-10,3,162.51
SALE185409,CUST2786,PROD1305,STORE118,2022-12-06,1,580.19
SALE185410,CUST7893,PROD1029,STORE110,2025-02-16,6,577.5600000000001
SALE185411,CUST7384,PROD1259,STORE108,2023-03-23,4,2968.64
SALE185412,CUST6951,PROD1181,STORE173,2023-08-29,4,3847.8
SALE185413,CUST2398,PROD1467,STORE193,2025-06-10,4,2489.2
SALE185414,CUST1244,PROD1237,STORE122,2024-11-07,1,892.86
SALE185415,CUST6875,PROD1231,STORE114,2024-02-29,6,846.96
SALE185416,CUST9850,PROD1252,STORE127,2024-10-27,8,1441.04
SALE185417,CUST1605,PROD1383,STORE168,2021-03-27,9,4220.46
SALE185418,CUST2337,PROD1084,STORE181,2022-06-10,3,1864.38
SALE185419,CUST4616,PROD1242,STORE135,2022-12-19,2,1913.68
SALE185420,CUST8290,PROD1316,STORE139,2025-03-13,3,2790.0
SALE185421,CUST2307,PROD1233,STORE123,2022-01-10,4,2574.08
SALE185422,CUST7082,PROD1324,STORE161,2023-09-01,2,914.6
SALE185423,CUST7727,PROD1348,STORE145,2023-11-07,6,4173.299999999999
SALE185424,CUST8918,PROD1297,STORE137,2023-03-04,7,5108.389999999999
SALE185425,CUST7105,PROD1183,STORE166,2020-07-15,7,3785.74
SALE185426,CUST1230,PROD1194,STORE185,2023-08-26,3,2878.17
SALE185427,CUST6533,PROD1032,STORE184,2020-02-24,3,869.94
SALE185428,CUST5055,PROD1044,STORE115,2022-01-02,2,909.6
SALE185429,CUST7099,PROD1329,STORE130,2025-12-09,3,1131.42
SALE185430,CUST6665,PROD1318,STORE125,2020-08-11,5,481.3
SALE185431,CUST5360,PROD1323,STORE124,2025-01-20,4,765.8
SALE185432,CUST7641,PROD1258,STORE197,2020-05-02,4,1480.28
SALE185433,CUST6010,PROD1486,STORE109,2023-02-02,6,5913.84
SALE185434,CUST10407,PROD1124,STORE189,2020-12-29,4,2913.36
SALE185435,CUST8522,PROD1096,STORE171,2023-05-05,1,541.21
SALE185436,CUST2100,PROD1190,STORE161,2024-11-25,7,4324.81
SALE185437,CUST5199,PROD1195,STORE189,2022-01-09,5,4797.85
SALE185438,CUST1337,PROD1062,STORE192,2024-09-30,8,1121.36
SALE185439,CUST6239,PROD1264,STORE108,2021-12-17,5,2908.85
SALE185440,CUST8684,PROD1045,STORE120,2023-12-12,7,5612.599999999999
SALE185441,CUST5807,PROD1251,STORE132,2024-09-17,1,665.88
SALE185442,CUST4484,PROD1126,STORE127,2024-05-10,1,700.45
SALE185443,CUST7513,PROD1118,STORE143,2021-02-15,5,3163.4500000000003
SALE185444,CUST10126,PROD1478,STORE198,2023-11-26,2,59.82
SALE185445,CUST9073,PROD1339,STORE187,2024-11-27,9,309.87
SALE185446,CUST6807,PROD1059,STORE104,2020-01-09,3,1151.91
SALE185447,CUST6489,PROD1126,STORE101,2023-03-14,5,836.9
SALE185448,CUST10981,PROD1430,STORE193,2021-07-17,9,8578.98
SALE185449,CUST8753,PROD1085,STORE155,2022-05-28,1,982.01
SALE185450,CUST1303,PROD1401,STORE183,2024-11-01,2,282.32
SALE185451,CUST10168,PROD1232,STORE145,2025-01-30,3,203.31
SALE185452,CUST1271,PROD1005,STORE101,2022-12-28,5,4650.0
SALE185453,CUST9470,PROD1384,STORE151,2020-06-27,9,574.11
SALE185454,CUST7886,PROD1023,STORE175,2021-12-06,3,419.94
SALE185455,CUST6143,PROD1428,STORE105,2021-01-24,1,180.13
SALE185456,CUST10137,PROD1341,STORE134,2020-07-24,7,6697.88
SALE185457,CUST1563,PROD1430,STORE164,2023-11-19,1,850.45
SALE185458,CUST7103,PROD1111,STORE135,2022-08-02,6,655.74
SALE185459,CUST1471,PROD1217,STORE176,2022-04-23,3,2613.93
SALE185460,CUST5464,PROD1478,STORE166,2020-12-01,8,1514.72
SALE185461,CUST10006,PROD1301,STORE194,2020-03-04,1,187.81
SALE185462,CUST3223,PROD1250,STORE156,2020-02-25,6,4451.22
SALE185463,CUST9323,PROD1172,STORE113,2024-07-19,7,1718.57
SALE185464,CUST9673,PROD1284,STORE180,2025-02-01,9,8928.81
SALE185465,CUST7830,PROD1036,STORE139,2023-01-10,7,3516.94
SALE185466,CUST5497,PROD1232,STORE157,2021-08-08,1,962.32
SALE185467,CUST3723,PROD1075,STORE169,2023-03-22,4,1776.88
SALE185468,CUST2383,PROD1214,STORE176,2025-11-16,7,561.12
SALE185469,CUST4699,PROD1364,STORE138,2020-04-30,4,3091.48
SALE185470,CUST2176,PROD1040,STORE186,2020-07-29,1,278.94
SALE185471,CUST9437,PROD1127,STORE106,2023-03-06,4,361.16
SALE185472,CUST4425,PROD1498,STORE172,2023-07-15,9,7654.95
SALE185473,CUST6700,PROD1422,STORE150,2023-07-09,6,470.88
SALE185474,CUST8113,PROD1246,STORE159,2024-07-29,1,753.26
SALE185475,CUST8188,PROD1096,STORE113,2020-05-19,2,804.2
SALE185476,CUST4261,PROD1341,STORE147,2020-12-18,1,904.68
SALE185477,CUST4974,PROD1015,STORE128,2023-06-25,5,3534.25
SALE185478,CUST6617,PROD1316,STORE158,2024-12-05,8,175.36
SALE185479,CUST3803,PROD1143,STORE147,2025-07-05,3,2878.17
SALE185480,CUST5801,PROD1454,STORE111,2020-03-30,1,468.94
SALE185481,CUST6712,PROD1168,STORE131,2020-09-13,2,1889.86
SALE185482,CUST6706,PROD1166,STORE191,2024-07-03,9,270.18
SALE185483,CUST1499,PROD1183,STORE162,2021-08-24,8,4955.2
SALE185484,CUST1797,PROD1263,STORE147,2022-11-12,4,1846.36
SALE185485,CUST8535,PROD1180,STORE183,2025-05-02,5,2025.2
SALE185486,CUST3336,PROD1280,STORE195,2022-01-17,2,829.92
SALE185487,CUST4827,PROD1179,STORE178,2021-11-13,3,2608.32
SALE185488,CUST10705,PROD1349,STORE144,2024-09-03,9,6129.36
SALE185489,CUST2217,PROD1332,STORE193,2024-02-07,1,92.59
SALE185490,CUST6336,PROD1491,STORE119,2021-10-10,1,137.57
SALE185491,CUST2689,PROD1216,STORE129,2023-11-08,9,2823.66
SALE185492,CUST4411,PROD1358,STORE191,2022-02-05,2,360.26
SALE185493,CUST10660,PROD1078,STORE126,2020-05-28,1,119.27
SALE185494,CUST10600,PROD1147,STORE185,2025-10-22,5,1303.3000000000002
SALE185495,CUST2507,PROD1309,STORE117,2023-07-01,2,1730.44
SALE185496,CUST4512,PROD1233,STORE181,2021-12-27,9,7403.039999999999
SALE185497,CUST3702,PROD1457,STORE187,2023-10-31,3,1997.64
SALE185498,CUST9972,PROD1495,STORE115,2022-01-05,7,2231.81
SALE185499,CUST2669,PROD1343,STORE156,2023-02-11,7,1325.38
SALE185500,CUST5385,PROD1306,STORE122,2024-02-20,5,4709.8
SALE185501,CUST4300,PROD1169,STORE161,2025-08-27,5,3590.2
SALE185502,CUST9711,PROD1380,STORE101,2025-09-10,9,8413.83
SALE185503,CUST8410,PROD1301,STORE138,2023-08-02,7,2080.26
SALE185504,CUST5424,PROD1256,STORE169,2024-09-10,6,4314.96
SALE185505,CUST10391,PROD1061,STORE121,2025-03-31,2,905.3
SALE185506,CUST3003,PROD1001,STORE128,2025-10-19,8,1831.6
SALE185507,CUST2167,PROD1084,STORE127,2022-05-11,1,296.51
SALE185508,CUST8327,PROD1068,STORE106,2020-03-09,7,1941.17
SALE185509,CUST6942,PROD1470,STORE186,2023-03-21,9,8799.48
SALE185510,CUST10081,PROD1363,STORE173,2023-11-28,4,2934.2
SALE185511,CUST3686,PROD1051,STORE107,2023-05-30,4,2426.96
SALE185512,CUST9043,PROD1348,STORE119,2021-06-29,5,1926.35
SALE185513,CUST10716,PROD1479,STORE172,2022-12-14,1,541.21
SALE185514,CUST1657,PROD1045,STORE136,2023-07-30,2,921.78
SALE185515,CUST1560,PROD1002,STORE102,2024-08-23,2,1177.26
SALE185516,CUST9560,PROD1079,STORE172,2021-03-02,3,913.38
SALE185517,CUST1250,PROD1311,STORE155,2021-08-21,6,1006.92
SALE185518,CUST5797,PROD1380,STORE182,2024-11-03,1,241.09
SALE185519,CUST10631,PROD1032,STORE133,2021-08-09,5,1205.45
SALE185520,CUST5743,PROD1122,STORE166,2020-10-07,4,1616.96
SALE185521,CUST2661,PROD1231,STORE111,2025-05-03,6,651.72
SALE185522,CUST4952,PROD1324,STORE159,2025-07-16,1,191.36
SALE185523,CUST8984,PROD1368,STORE120,2024-11-09,1,969.28
SALE185524,CUST1840,PROD1444,STORE194,2023-05-03,1,943.16
SALE185525,CUST4544,PROD1388,STORE175,2020-10-22,3,194.46
SALE185526,CUST2313,PROD1111,STORE176,2023-12-29,1,67.77
SALE185527,CUST7880,PROD1346,STORE118,2020-11-07,4,2797.52
SALE185528,CUST7144,PROD1067,STORE140,2025-02-24,6,3201.66
SALE185529,CUST7572,PROD1424,STORE128,2025-12-15,4,2325.84
SALE185530,CUST8724,PROD1152,STORE116,2022-08-11,3,1784.88
SALE185531,CUST7883,PROD1148,STORE118,2020-10-12,6,3479.94
SALE185532,CUST9935,PROD1484,STORE138,2025-10-18,6,5044.799999999999
SALE185533,CUST1081,PROD1060,STORE111,2025-10-12,6,1773.06
SALE185534,CUST5279,PROD1105,STORE168,2022-12-22,5,3329.4
SALE185535,CUST9103,PROD1086,STORE105,2024-05-31,6,3564.06
SALE185536,CUST8303,PROD1155,STORE131,2022-08-15,5,127.25
SALE185537,CUST1319,PROD1173,STORE196,2023-03-11,9,5219.91
SALE185538,CUST3978,PROD1227,STORE124,2020-03-01,2,1647.8
SALE185539,CUST7680,PROD1419,STORE165,2023-10-19,3,436.59
SALE185540,CUST8289,PROD1215,STORE100,2025-09-29,8,3868.72
SALE185541,CUST1933,PROD1399,STORE142,2020-12-28,3,1400.58
SALE185542,CUST5214,PROD1265,STORE154,2024-04-01,5,844.6500000000001
SALE185543,CUST4116,PROD1402,STORE193,2022-02-23,6,841.02
SALE185544,CUST6268,PROD1174,STORE132,2023-01-04,1,155.48
SALE185545,CUST4608,PROD1442,STORE102,2020-02-29,5,687.8499999999999
SALE185546,CUST4422,PROD1374,STORE128,2023-09-01,4,587.2
SALE185547,CUST7843,PROD1422,STORE110,2023-11-09,8,7754.24
SALE185548,CUST2301,PROD1047,STORE189,2024-02-22,8,3553.76
SALE185549,CUST2877,PROD1171,STORE126,2021-06-21,7,4142.04
SALE185550,CUST4050,PROD1354,STORE183,2021-05-30,4,1760.28
SALE185551,CUST9632,PROD1302,STORE107,2020-12-24,8,539.6
SALE185552,CUST10521,PROD1140,STORE164,2020-02-10,4,2283.76
SALE185553,CUST7337,PROD1447,STORE140,2024-03-08,6,5866.32
SALE185554,CUST5908,PROD1101,STORE127,2025-05-18,3,2180.79
SALE185555,CUST4330,PROD1180,STORE103,2024-07-07,4,2473.28
SALE185556,CUST10127,PROD1439,STORE156,2025-08-28,9,6472.44
SALE185557,CUST8177,PROD1255,STORE131,2023-01-20,2,557.88
SALE185558,CUST8912,PROD1070,STORE100,2023-05-17,3,1756.38
SALE185559,CUST4912,PROD1015,STORE169,2020-05-18,1,119.27
SALE185560,CUST1685,PROD1449,STORE119,2024-06-22,4,1045.6
SALE185561,CUST9852,PROD1150,STORE113,2023-03-07,9,2495.79
SALE185562,CUST3867,PROD1091,STORE193,2022-06-22,5,3689.2
SALE185563,CUST1779,PROD1420,STORE128,2021-07-31,6,5665.86
SALE185564,CUST10275,PROD1002,STORE131,2020-06-27,2,943.3
SALE185565,CUST4442,PROD1267,STORE136,2022-08-15,1,634.14
SALE185566,CUST7044,PROD1138,STORE105,2020-05-23,9,6955.83
SALE185567,CUST1731,PROD1074,STORE185,2020-12-01,8,6921.76
SALE185568,CUST6750,PROD1178,STORE126,2025-06-25,3,1166.94
SALE185569,CUST3381,PROD1439,STORE148,2024-09-25,2,1181.3
SALE185570,CUST9714,PROD1234,STORE155,2022-05-08,1,495.4
SALE185571,CUST7189,PROD1329,STORE138,2022-02-19,1,259.42
SALE185572,CUST5616,PROD1016,STORE156,2025-03-19,2,1397.34
SALE185573,CUST6602,PROD1041,STORE116,2025-05-20,1,48.8
SALE185574,CUST7861,PROD1035,STORE144,2021-03-02,3,89.73
SALE185575,CUST2272,PROD1232,STORE142,2020-01-08,8,210.16
SALE185576,CUST4446,PROD1058,STORE161,2020-03-24,2,1362.08
SALE185577,CUST10741,PROD1326,STORE156,2020-12-06,6,1473.06
SALE185578,CUST6472,PROD1376,STORE117,2025-04-06,7,2617.23
SALE185579,CUST10675,PROD1186,STORE162,2020-10-23,3,956.04
SALE185580,CUST7417,PROD1073,STORE190,2021-09-20,5,4709.8
SALE185581,CUST5424,PROD1041,STORE197,2021-11-18,1,817.37
SALE185582,CUST10593,PROD1287,STORE119,2022-04-30,5,2861.8
SALE185583,CUST7513,PROD1003,STORE107,2023-08-06,5,3512.4
SALE185584,CUST9826,PROD1324,STORE139,2020-12-24,2,1453.86
SALE185585,CUST1218,PROD1289,STORE192,2021-09-08,9,3866.58
SALE185586,CUST5985,PROD1116,STORE193,2024-03-19,5,1359.5500000000002
SALE185587,CUST5557,PROD1303,STORE105,2021-04-13,2,1951.54
SALE185588,CUST5409,PROD1127,STORE103,2020-05-03,3,1865.1
SALE185589,CUST4945,PROD1143,STORE146,2020-07-25,8,4189.2
SALE185590,CUST5693,PROD1275,STORE140,2024-06-04,5,3432.25
SALE185591,CUST9816,PROD1220,STORE110,2025-01-05,1,988.49
SALE185592,CUST4141,PROD1029,STORE122,2021-06-12,1,434.51
SALE185593,CUST10252,PROD1379,STORE130,2025-07-20,8,5757.52
SALE185594,CUST3167,PROD1350,STORE124,2022-03-05,2,1976.98
SALE185595,CUST5379,PROD1310,STORE161,2020-11-21,6,1472.58
SALE185596,CUST1855,PROD1086,STORE198,2020-01-24,2,919.24
SALE185597,CUST1586,PROD1398,STORE105,2024-09-18,5,1948.05
SALE185598,CUST5127,PROD1221,STORE153,2025-11-11,9,5207.22
SALE185599,CUST7226,PROD1197,STORE174,2020-05-17,7,4098.22
SALE185600,CUST9647,PROD1172,STORE137,2023-08-21,1,380.43
SALE185601,CUST6818,PROD1295,STORE126,2022-09-16,5,3803.95
SALE185602,CUST8158,PROD1478,STORE164,2021-03-11,3,2886.96
SALE185603,CUST3802,PROD1023,STORE133,2025-04-20,4,436.88
SALE185604,CUST10082,PROD1168,STORE139,2024-11-22,3,1579.89
SALE185605,CUST4463,PROD1115,STORE117,2020-01-03,4,2088.84
SALE185606,CUST7030,PROD1089,STORE153,2021-06-10,2,1341.48
SALE185607,CUST7835,PROD1087,STORE189,2024-12-28,1,140.17
SALE185608,CUST2603,PROD1172,STORE138,2021-12-26,7,3317.72
SALE185609,CUST4484,PROD1031,STORE130,2021-08-07,3,1168.89
SALE185610,CUST7731,PROD1454,STORE107,2022-01-19,5,1264.55
SALE185611,CUST9053,PROD1314,STORE139,2021-01-03,7,6180.44
SALE185612,CUST6439,PROD1473,STORE106,2020-12-24,4,3429.0
SALE185613,CUST3973,PROD1384,STORE120,2025-07-12,2,1747.84
SALE185614,CUST4593,PROD1374,STORE124,2021-03-07,5,2615.1
SALE185615,CUST10038,PROD1085,STORE146,2023-08-27,7,2029.86
SALE185616,CUST5841,PROD1372,STORE104,2022-11-18,2,888.44
SALE185617,CUST8869,PROD1133,STORE150,2020-08-04,8,7813.52
SALE185618,CUST8637,PROD1281,STORE188,2021-02-27,2,498.0
SALE185619,CUST2517,PROD1458,STORE125,2025-08-25,2,482.18
SALE185620,CUST7159,PROD1191,STORE102,2025-09-28,3,1141.29
SALE185621,CUST9350,PROD1100,STORE199,2023-06-25,3,1784.88
SALE185622,CUST6879,PROD1020,STORE165,2023-12-30,2,1243.68
SALE185623,CUST10664,PROD1249,STORE106,2024-02-06,2,1398.76
SALE185624,CUST10915,PROD1391,STORE121,2022-04-17,5,3217.6
SALE185625,CUST1294,PROD1488,STORE169,2021-07-10,7,5717.740000000001
SALE185626,CUST7798,PROD1305,STORE131,2025-05-22,8,5676.08
SALE185627,CUST6957,PROD1471,STORE196,2021-12-08,9,405.09
SALE185628,CUST8232,PROD1471,STORE127,2022-08-06,5,1023.1
SALE185629,CUST8375,PROD1015,STORE115,2023-07-19,1,289.98
SALE185630,CUST5547,PROD1302,STORE150,2024-08-01,9,7068.599999999999
SALE185631,CUST5334,PROD1157,STORE161,2025-04-21,6,3132.84
SALE185632,CUST2186,PROD1304,STORE189,2023-02-06,6,1708.92
SALE185633,CUST6908,PROD1005,STORE130,2021-09-08,5,3969.05
SALE185634,CUST4118,PROD1336,STORE165,2022-08-04,1,208.0
SALE185635,CUST5614,PROD1376,STORE100,2024-10-12,9,6847.11
SALE185636,CUST6481,PROD1279,STORE113,2022-08-03,4,3783.4
SALE185637,CUST3290,PROD1473,STORE186,2024-02-25,2,637.36
SALE185638,CUST5988,PROD1340,STORE143,2022-03-06,5,1023.1
SALE185639,CUST6604,PROD1293,STORE100,2022-05-18,7,5767.3
SALE185640,CUST7975,PROD1077,STORE183,2020-09-15,1,105.14
SALE185641,CUST4818,PROD1051,STORE170,2022-09-02,2,1145.5
SALE185642,CUST5134,PROD1086,STORE165,2023-11-20,5,462.9500000000001
SALE185643,CUST2964,PROD1382,STORE108,2024-02-05,9,5586.84
SALE185644,CUST9889,PROD1376,STORE145,2024-04-19,5,3283.35
SALE185645,CUST2307,PROD1029,STORE170,2022-03-30,9,7405.019999999999
SALE185646,CUST4161,PROD1485,STORE104,2022-07-09,3,1912.98
SALE185647,CUST1220,PROD1432,STORE185,2020-06-01,9,7946.099999999999
SALE185648,CUST3372,PROD1402,STORE117,2021-10-30,8,7712.24
SALE185649,CUST9063,PROD1478,STORE187,2024-01-22,6,5297.4
SALE185650,CUST1518,PROD1479,STORE177,2023-03-28,4,3720.0
SALE185651,CUST7658,PROD1287,STORE124,2020-08-12,9,609.93
SALE185652,CUST7143,PROD1087,STORE180,2025-06-27,5,2038.5
SALE185653,CUST7664,PROD1090,STORE162,2021-06-06,5,2286.5
SALE185654,CUST7155,PROD1174,STORE121,2023-12-19,7,1366.82
SALE185655,CUST1658,PROD1320,STORE142,2025-03-31,7,928.06
SALE185656,CUST9585,PROD1032,STORE166,2021-05-09,8,7955.68
SALE185657,CUST3649,PROD1249,STORE122,2021-08-14,3,382.62
SALE185658,CUST4378,PROD1219,STORE198,2021-09-22,4,87.68
SALE185659,CUST5692,PROD1036,STORE186,2021-07-12,7,2122.26
SALE185660,CUST2813,PROD1433,STORE161,2025-07-14,3,1600.83
SALE185661,CUST10236,PROD1307,STORE189,2020-09-08,7,5098.38
SALE185662,CUST6398,PROD1264,STORE120,2025-03-02,7,3913.98
SALE185663,CUST5232,PROD1220,STORE105,2020-01-23,7,5073.88
SALE185664,CUST3056,PROD1103,STORE168,2022-07-19,8,4594.16
SALE185665,CUST2366,PROD1184,STORE108,2021-11-10,5,2148.9500000000003
SALE185666,CUST6611,PROD1197,STORE125,2020-02-12,7,5600.490000000001
SALE185667,CUST2044,PROD1365,STORE152,2020-12-25,8,5595.04
SALE185668,CUST4208,PROD1491,STORE155,2021-11-25,6,3724.56
SALE185669,CUST4132,PROD1280,STORE177,2020-11-15,6,4314.96
SALE185670,CUST2196,PROD1388,STORE123,2025-07-18,8,2931.04
SALE185671,CUST3985,PROD1141,STORE131,2020-05-14,6,3695.82
SALE185672,CUST10788,PROD1295,STORE100,2021-06-22,9,4459.95
SALE185673,CUST1054,PROD1444,STORE107,2021-12-18,9,5168.43
SALE185674,CUST1154,PROD1327,STORE137,2020-06-16,9,7841.789999999999
