product_id,store_id,stock_level,last_updated,supplier_id
PROD1165,STORE115,464,2023-04-13,SUP170
PROD1143,STORE134,246,2023-12-27,SUP294
PROD1184,STORE109,328,2024-07-24,SUP239
PROD1411,STORE122,390,2024-06-15,SUP224
PROD1203,STORE116,377,2023-10-16,SUP182
PROD1048,STORE137,418,2024-10-12,SUP244
PROD1475,STORE138,101,2025-07-06,SUP200
PROD1345,STORE187,238,2024-03-07,SUP281
PROD1191,STORE134,70,2024-11-14,SUP277
PROD1116,STORE189,294,2023-11-07,SUP119
PROD1197,STORE125,487,2023-09-28,SUP272
PROD1132,STORE119,266,2024-12-09,SUP231
PROD1170,STORE130,19,2025-04-01,SUP274
PROD1140,STORE109,486,2023-05-11,SUP283
PROD1258,STORE196,331,2023-02-12,SUP191
PROD1099,STORE139,284,2024-02-23,SUP189
PROD1440,STORE183,361,2023-11-29,SUP101
PROD1467,STORE121,416,2023-04-25,SUP263
PROD1101,STORE171,408,2023-12-02,SUP284
PROD1370,STORE137,156,2024-08-02,SUP229
PROD1468,STORE181,392,2023-12-05,SUP156
PROD1361,STORE185,353,2024-02-16,SUP140
PROD1168,STORE110,397,2023-07-24,SUP240
PROD1304,STORE174,446,2023-03-25,SUP254
PROD1150,STORE110,22,2025-06-11,SUP256
PROD1331,STORE180,402,2023-06-29,SUP281
PROD1314,STORE192,125,2023-12-27,SUP178
PROD1407,STORE196,400,2023-06-17,SUP224
PROD1301,STORE124,347,2024-07-21,SUP108
PROD1105,STORE122,376,2024-09-08,SUP255
PROD1355,STORE107,51,2024-11-25,SUP217
PROD1389,STORE121,43,2024-11-03,SUP123
PROD1168,STORE122,339,2023-02-06,SUP131
PROD1174,STORE171,14,2025-03-16,SUP134
PROD1092,STORE188,195,2023-11-20,SUP137
PROD1081,STORE117,264,2023-03-06,SUP261
PROD1363,STORE106,147,2024-03-03,SUP210
PROD1403,STORE199,322,2025-01-18,SUP298
PROD1381,STORE103,480,2024-12-09,SUP126
PROD1317,STORE110,311,2025-01-04,SUP139
PROD1132,STORE161,228,2024-06-16,SUP289
PROD1292,STORE123,471,2024-07-12,SUP226
PROD1047,STORE139,286,2024-11-13,SUP100
PROD1183,STORE105,272,2023-01-09,SUP103
PROD1242,STORE139,253,2024-02-10,SUP282
PROD1486,STORE166,251,2024-10-21,SUP293
PROD1279,STORE124,7,2024-10-16,SUP244
PROD1094,STORE104,83,2023-05-10,SUP269
PROD1128,STORE171,432,2025-06-19,SUP233
PROD1038,STORE113,457,2024-07-17,SUP172
PROD1460,STORE172,425,2025-02-15,SUP174
PROD1012,STORE108,189,2023-04-09,SUP263
PROD1020,STORE161,416,2025-02-11,SUP212
PROD1289,STORE142,51,2024-05-15,SUP192
PROD1452,STORE178,314,2023-08-11,SUP178
PROD1002,STORE195,53,2024-11-10,SUP223
PROD1228,STORE189,403,2024-01-10,SUP279
PROD1030,STORE104,180,2023-10-21,SUP164
PROD1053,STORE193,394,2023-01-10,SUP168
PROD1184,STORE197,162,2025-02-04,SUP118
PROD1231,STORE129,105,2024-05-02,SUP224
PROD1231,STORE166,61,2024-01-25,SUP229
PROD1354,STORE161,369,2023-02-02,SUP103
PROD1028,STORE150,371,2023-01-27,SUP243
PROD1239,STORE144,118,2024-01-23,SUP265
PROD1426,STORE141,302,2024-09-10,SUP227
PROD1381,STORE103,103,2023-02-21,SUP281
PROD1486,STORE111,477,2023-08-30,SUP141
PROD1280,STORE160,405,2025-05-20,SUP101
PROD1143,STORE196,433,2023-10-08,SUP110
PROD1144,STORE178,256,2024-06-24,SUP291
PROD1059,STORE111,241,2025-04-28,SUP215
PROD1206,STORE168,217,2023-09-18,SUP204
PROD1054,STORE129,393,2025-03-09,SUP271
PROD1278,STORE111,31,2025-06-10,SUP164
PROD1272,STORE198,89,2024-04-19,SUP264
PROD1031,STORE114,425,2023-10-21,SUP263
PROD1331,STORE158,41,2023-04-28,SUP237
PROD1027,STORE144,340,2023-08-04,SUP233
PROD1030,STORE160,88,2024-10-24,SUP180
PROD1286,STORE157,365,2024-02-23,SUP199
PROD1427,STORE112,219,2023-05-04,SUP250
PROD1226,STORE154,476,2024-04-09,SUP176
PROD1281,STORE163,397,2025-01-30,SUP199
PROD1301,STORE162,128,2024-12-30,SUP283
PROD1213,STORE134,440,2024-12-07,SUP294
PROD1139,STORE186,462,2023-12-11,SUP130
PROD1077,STORE195,219,2023-06-21,SUP287
PROD1109,STORE103,22,2024-04-02,SUP288
PROD1267,STORE193,380,2023-10-08,SUP131
PROD1250,STORE149,343,2023-03-09,SUP173
PROD1351,STORE192,67,2023-11-21,SUP102
PROD1076,STORE103,470,2025-02-12,SUP255
PROD1364,STORE139,361,2025-07-05,SUP221
PROD1382,STORE192,124,2024-04-26,SUP257
PROD1341,STORE196,111,2024-06-26,SUP120
PROD1259,STORE186,103,2025-02-22,SUP165
PROD1118,STORE130,36,2025-05-25,SUP270
PROD1354,STORE190,177,2023-09-09,SUP266
PROD1120,STORE161,155,2024-07-28,SUP207
PROD1026,STORE172,440,2023-03-25,SUP255
PROD1125,STORE100,338,2023-10-15,SUP140
PROD1170,STORE128,99,2025-01-02,SUP209
PROD1402,STORE136,425,2023-07-17,SUP271
PROD1440,STORE157,1,2023-04-03,SUP172
PROD1085,STORE196,166,2024-05-03,SUP209
PROD1349,STORE120,71,2023-01-29,SUP297
PROD1024,STORE119,491,2023-02-11,SUP278
PROD1227,STORE147,345,2023-11-07,SUP215
PROD1410,STORE140,46,2025-07-07,SUP143
PROD1229,STORE190,266,2025-03-18,SUP141
PROD1112,STORE123,368,2023-07-13,SUP286
PROD1347,STORE119,173,2025-07-19,SUP178
PROD1117,STORE185,172,2025-01-09,SUP170
PROD1104,STORE160,117,2024-12-26,SUP193
PROD1285,STORE169,245,2023-04-23,SUP149
PROD1026,STORE109,347,2024-01-20,SUP254
PROD1211,STORE111,266,2023-10-27,SUP297
PROD1346,STORE191,259,2024-05-17,SUP163
PROD1215,STORE140,88,2023-05-02,SUP220
PROD1364,STORE102,390,2024-07-26,SUP210
PROD1206,STORE190,11,2023-10-17,SUP123
PROD1011,STORE109,21,2025-02-21,SUP157
PROD1139,STORE172,377,2023-06-30,SUP222
PROD1452,STORE150,64,2023-11-18,SUP119
PROD1181,STORE183,234,2023-03-05,SUP109
PROD1244,STORE135,211,2023-04-08,SUP184
PROD1111,STORE119,276,2023-01-19,SUP121
PROD1032,STORE140,345,2024-05-19,SUP258
PROD1337,STORE149,184,2023-08-08,SUP100
PROD1337,STORE110,8,2024-09-13,SUP251
PROD1179,STORE142,365,2025-05-21,SUP259
PROD1362,STORE150,227,2023-12-05,SUP255
PROD1348,STORE172,275,2024-02-23,SUP296
PROD1486,STORE156,415,2023-09-05,SUP215
PROD1350,STORE163,139,2023-01-23,SUP199
PROD1037,STORE118,118,2025-05-12,SUP290
PROD1296,STORE129,307,2024-11-05,SUP206
PROD1189,STORE165,247,2025-01-31,SUP280
PROD1122,STORE155,88,2023-09-06,SUP211
PROD1268,STORE125,165,2023-08-30,SUP173
PROD1208,STORE135,476,2024-05-14,SUP280
PROD1130,STORE188,373,2025-02-06,SUP292
PROD1459,STORE147,49,2024-05-08,SUP196
PROD1397,STORE149,436,2025-02-13,SUP253
PROD1263,STORE121,272,2025-02-22,SUP142
PROD1279,STORE105,217,2023-12-04,SUP297
PROD1499,STORE153,219,2024-06-16,SUP105
PROD1112,STORE149,176,2025-02-12,SUP221
PROD1046,STORE163,306,2024-08-29,SUP182
PROD1438,STORE160,72,2023-07-09,SUP228
PROD1043,STORE127,389,2024-10-06,SUP195
PROD1321,STORE188,483,2023-11-29,SUP111
PROD1082,STORE181,424,2023-09-02,SUP157
PROD1198,STORE137,256,2024-05-07,SUP114
PROD1363,STORE107,406,2023-02-27,SUP138
PROD1080,STORE143,305,2024-11-14,SUP268
PROD1407,STORE166,372,2024-11-27,SUP256
PROD1306,STORE110,328,2024-09-30,SUP250
PROD1298,STORE149,439,2023-12-10,SUP290
PROD1290,STORE144,164,2025-01-01,SUP276
PROD1415,STORE166,83,2025-04-10,SUP244
PROD1359,STORE169,403,2025-04-16,SUP221
PROD1418,STORE140,16,2024-08-02,SUP294
PROD1319,STORE198,163,2024-12-07,SUP287
PROD1213,STORE180,121,2025-05-26,SUP277
PROD1437,STORE111,16,2025-05-29,SUP256
PROD1468,STORE127,263,2024-09-06,SUP192
PROD1093,STORE192,19,2023-02-25,SUP287
PROD1469,STORE152,204,2025-05-12,SUP203
PROD1047,STORE119,158,2024-10-15,SUP256
PROD1384,STORE137,95,2025-03-08,SUP165
PROD1356,STORE194,160,2023-01-30,SUP131
PROD1246,STORE192,206,2025-02-27,SUP106
PROD1492,STORE152,0,2025-02-09,SUP227
PROD1449,STORE117,63,2023-12-06,SUP299
PROD1171,STORE171,194,2025-07-08,SUP105
PROD1406,STORE114,450,2023-01-17,SUP131
PROD1361,STORE100,206,2025-01-28,SUP237
PROD1241,STORE110,161,2024-05-21,SUP276
PROD1120,STORE147,407,2024-11-14,SUP147
PROD1417,STORE150,496,2024-07-01,SUP184
PROD1027,STORE116,322,2024-07-06,SUP225
PROD1141,STORE137,212,2025-07-14,SUP237
PROD1192,STORE157,13,2024-12-19,SUP298
PROD1486,STORE128,377,2024-03-11,SUP177
PROD1087,STORE148,171,2024-05-31,SUP173
PROD1400,STORE116,269,2024-06-13,SUP299
PROD1119,STORE163,290,2023-10-30,SUP294
PROD1030,STORE141,320,2025-02-11,SUP130
PROD1144,STORE147,76,2025-06-05,SUP230
PROD1324,STORE195,184,2024-12-21,SUP110
PROD1321,STORE132,83,2023-01-18,SUP208
PROD1178,STORE138,469,2023-03-15,SUP208
PROD1104,STORE175,324,2024-07-21,SUP199
PROD1394,STORE163,170,2023-03-28,SUP185
PROD1116,STORE125,263,2024-09-10,SUP253
PROD1166,STORE128,326,2024-03-12,SUP154
PROD1250,STORE158,239,2025-07-09,SUP160
PROD1027,STORE105,19,2023-01-18,SUP217
PROD1143,STORE178,490,2024-06-22,SUP214
PROD1346,STORE166,408,2023-10-06,SUP207
PROD1497,STORE108,39,2025-05-14,SUP209
PROD1050,STORE126,417,2023-01-26,SUP142
PROD1483,STORE153,293,2023-01-15,SUP118
PROD1002,STORE137,172,2025-05-24,SUP149
PROD1230,STORE120,298,2023-08-14,SUP180
PROD1486,STORE147,143,2023-02-13,SUP100
PROD1290,STORE110,230,2025-06-04,SUP165
PROD1388,STORE195,448,2023-12-04,SUP111
PROD1086,STORE119,362,2023-01-26,SUP100
PROD1364,STORE139,83,2025-07-04,SUP251
PROD1021,STORE148,385,2024-10-25,SUP151
PROD1417,STORE158,309,2024-10-03,SUP103
PROD1093,STORE156,129,2023-09-27,SUP264
PROD1444,STORE129,19,2024-05-19,SUP269
PROD1093,STORE128,45,2024-09-16,SUP130
PROD1068,STORE125,232,2024-11-13,SUP124
PROD1396,STORE126,316,2025-04-27,SUP298
PROD1343,STORE128,483,2024-02-24,SUP272
PROD1201,STORE166,246,2023-09-23,SUP289
PROD1014,STORE131,133,2024-09-29,SUP249
PROD1240,STORE173,82,2023-01-30,SUP175
PROD1382,STORE137,221,2025-03-09,SUP107
PROD1341,STORE124,41,2025-05-26,SUP168
PROD1133,STORE192,131,2024-05-11,SUP274
PROD1137,STORE150,417,2025-02-03,SUP266
PROD1218,STORE106,443,2023-10-15,SUP115
PROD1298,STORE129,237,2024-03-21,SUP198
PROD1472,STORE174,84,2024-06-22,SUP178
PROD1078,STORE144,135,2024-05-22,SUP227
PROD1221,STORE179,208,2024-05-22,SUP299
PROD1154,STORE193,224,2024-02-20,SUP231
PROD1211,STORE138,155,2024-02-24,SUP106
PROD1137,STORE138,150,2024-05-28,SUP244
PROD1317,STORE195,244,2025-07-07,SUP231
PROD1366,STORE107,207,2024-07-10,SUP103
PROD1404,STORE124,97,2023-08-12,SUP185
PROD1276,STORE159,252,2023-11-16,SUP184
PROD1219,STORE135,199,2024-04-30,SUP179
PROD1388,STORE197,174,2024-01-01,SUP125
PROD1372,STORE108,446,2024-01-01,SUP187
PROD1460,STORE135,398,2025-07-24,SUP190
PROD1054,STORE175,249,2024-09-01,SUP190
PROD1056,STORE183,38,2023-06-29,SUP285
PROD1203,STORE132,259,2025-05-14,SUP267
PROD1335,STORE159,287,2024-11-03,SUP181
PROD1040,STORE151,402,2024-08-05,SUP120
PROD1415,STORE172,425,2023-12-24,SUP196
PROD1288,STORE195,209,2023-08-19,SUP281
PROD1259,STORE145,211,2023-02-27,SUP211
PROD1144,STORE146,112,2023-05-01,SUP267
PROD1129,STORE195,269,2024-08-14,SUP278
PROD1386,STORE157,440,2023-01-27,SUP204
PROD1381,STORE113,114,2023-12-19,SUP174
PROD1491,STORE156,385,2023-06-05,SUP269
PROD1494,STORE175,95,2024-01-05,SUP298
PROD1391,STORE113,466,2024-07-02,SUP128
PROD1225,STORE157,407,2025-01-19,SUP198
PROD1201,STORE189,36,2024-07-18,SUP167
PROD1180,STORE126,179,2025-01-17,SUP219
PROD1098,STORE143,159,2023-10-28,SUP141
PROD1433,STORE165,474,2024-02-02,SUP281
PROD1397,STORE194,446,2025-01-05,SUP279
PROD1416,STORE176,233,2024-10-03,SUP132
PROD1377,STORE155,52,2024-04-15,SUP119
PROD1195,STORE122,268,2024-04-03,SUP128
PROD1297,STORE144,352,2024-05-12,SUP184
PROD1357,STORE119,214,2023-01-28,SUP241
PROD1384,STORE110,239,2024-10-09,SUP247
PROD1166,STORE199,272,2024-06-01,SUP250
PROD1040,STORE158,150,2024-12-24,SUP290
PROD1238,STORE177,38,2023-05-05,SUP214
PROD1313,STORE182,252,2025-04-18,SUP253
PROD1179,STORE115,277,2024-10-04,SUP240
PROD1091,STORE127,84,2024-03-07,SUP269
PROD1322,STORE128,251,2023-01-25,SUP134
PROD1253,STORE132,62,2025-03-12,SUP111
PROD1112,STORE181,211,2025-01-21,SUP216
PROD1489,STORE113,50,2024-08-21,SUP271
PROD1475,STORE198,43,2024-06-29,SUP217
PROD1044,STORE140,209,2024-01-15,SUP194
PROD1445,STORE186,69,2023-11-10,SUP241
PROD1020,STORE131,417,2023-12-08,SUP291
PROD1372,STORE104,242,2024-03-03,SUP143
PROD1262,STORE129,452,2023-02-27,SUP184
PROD1094,STORE174,218,2023-02-20,SUP232
PROD1326,STORE111,424,2024-12-28,SUP189
PROD1199,STORE113,372,2023-11-05,SUP110
PROD1342,STORE132,262,2025-04-08,SUP215
PROD1465,STORE179,414,2023-06-03,SUP233
PROD1190,STORE101,318,2023-10-12,SUP275
PROD1159,STORE127,125,2025-06-29,SUP221
PROD1314,STORE196,412,2025-02-26,SUP163
PROD1076,STORE167,367,2024-05-16,SUP218
PROD1154,STORE190,333,2025-05-11,SUP152
PROD1493,STORE131,77,2025-05-14,SUP257
PROD1285,STORE197,211,2023-12-11,SUP110
PROD1149,STORE134,303,2023-07-29,SUP260
PROD1089,STORE185,4,2024-09-07,SUP179
PROD1423,STORE156,107,2025-05-26,SUP121
PROD1464,STORE191,380,2025-05-22,SUP131
PROD1412,STORE139,221,2025-06-17,SUP134
PROD1179,STORE174,76,2023-08-21,SUP119
PROD1266,STORE188,42,2024-08-10,SUP139
PROD1184,STORE177,333,2024-08-07,SUP232
PROD1167,STORE154,89,2023-02-14,SUP122
PROD1343,STORE189,447,2023-01-14,SUP215
PROD1494,STORE188,340,2024-07-14,SUP165
PROD1281,STORE117,409,2025-03-18,SUP125
PROD1394,STORE199,38,2024-05-27,SUP206
PROD1450,STORE199,354,2024-07-25,SUP199
PROD1047,STORE123,291,2023-12-29,SUP251
PROD1244,STORE187,152,2024-07-09,SUP174
PROD1067,STORE149,455,2023-05-28,SUP195
PROD1425,STORE190,482,2024-11-01,SUP291
PROD1033,STORE197,347,2024-10-28,SUP284
PROD1188,STORE129,414,2025-01-22,SUP281
PROD1233,STORE162,430,2025-07-22,SUP126
PROD1057,STORE155,245,2024-07-16,SUP197
PROD1110,STORE142,251,2024-04-08,SUP160
PROD1413,STORE104,1,2025-03-14,SUP120
PROD1227,STORE110,473,2024-03-02,SUP283
PROD1380,STORE188,134,2025-01-02,SUP173
PROD1151,STORE185,6,2024-07-21,SUP206
PROD1132,STORE113,284,2024-07-22,SUP292
PROD1207,STORE141,35,2024-06-22,SUP162
PROD1458,STORE151,173,2024-11-18,SUP153
PROD1430,STORE152,459,2025-07-26,SUP228
PROD1151,STORE115,432,2025-03-12,SUP192
PROD1279,STORE134,147,2025-04-20,SUP210
PROD1284,STORE132,478,2023-08-11,SUP182
PROD1081,STORE165,62,2023-06-08,SUP242
PROD1440,STORE152,448,2024-02-13,SUP133
PROD1443,STORE150,262,2024-09-25,SUP130
PROD1410,STORE116,295,2025-04-24,SUP195
PROD1173,STORE112,356,2024-11-05,SUP267
PROD1257,STORE117,167,2025-03-10,SUP129
PROD1383,STORE194,155,2024-03-10,SUP195
PROD1232,STORE173,215,2024-12-25,SUP136
PROD1152,STORE182,49,2023-01-06,SUP192
PROD1237,STORE169,252,2023-08-22,SUP102
PROD1352,STORE150,452,2024-03-05,SUP133
PROD1253,STORE162,4,2025-06-20,SUP116
PROD1031,STORE117,301,2023-01-17,SUP170
PROD1032,STORE153,438,2025-02-28,SUP283
PROD1011,STORE167,392,2024-06-01,SUP177
PROD1231,STORE141,470,2025-02-08,SUP272
PROD1060,STORE188,187,2023-08-19,SUP216
PROD1183,STORE164,359,2025-03-02,SUP258
PROD1283,STORE117,148,2023-09-06,SUP246
PROD1373,STORE126,381,2025-01-08,SUP185
PROD1258,STORE157,169,2025-05-02,SUP295
PROD1161,STORE122,307,2023-12-06,SUP123
PROD1288,STORE150,46,2025-01-14,SUP160
PROD1334,STORE146,156,2024-05-15,SUP155
PROD1065,STORE149,11,2023-05-05,SUP170
PROD1167,STORE112,113,2024-07-15,SUP289
PROD1461,STORE199,69,2024-09-01,SUP210
PROD1083,STORE197,420,2025-07-08,SUP176
PROD1313,STORE198,98,2024-06-11,SUP108
PROD1188,STORE158,85,2023-06-10,SUP264
PROD1461,STORE183,251,2024-07-02,SUP105
PROD1164,STORE165,295,2023-09-28,SUP128
PROD1309,STORE126,217,2024-10-05,SUP196
PROD1312,STORE166,412,2024-05-10,SUP228
PROD1433,STORE129,374,2024-05-18,SUP265
PROD1341,STORE183,368,2023-11-30,SUP199
PROD1001,STORE189,41,2023-10-24,SUP128
PROD1254,STORE140,461,2024-03-17,SUP158
PROD1403,STORE161,204,2024-11-29,SUP155
PROD1247,STORE167,29,2024-11-03,SUP181
PROD1451,STORE107,176,2025-03-30,SUP207
PROD1416,STORE191,357,2025-05-30,SUP209
PROD1407,STORE117,256,2023-12-22,SUP288
PROD1470,STORE186,61,2023-05-09,SUP213
PROD1002,STORE143,490,2024-12-07,SUP298
PROD1453,STORE129,258,2024-08-01,SUP194
PROD1272,STORE162,321,2025-02-12,SUP229
PROD1110,STORE195,359,2024-10-16,SUP154
PROD1084,STORE173,335,2025-02-21,SUP157
PROD1228,STORE196,421,2024-04-18,SUP209
PROD1163,STORE165,406,2023-12-02,SUP162
PROD1131,STORE174,40,2023-12-06,SUP246
PROD1489,STORE141,180,2023-04-26,SUP238
PROD1066,STORE179,6,2025-07-25,SUP202
PROD1279,STORE128,9,2024-05-26,SUP216
PROD1440,STORE117,367,2025-01-21,SUP213
PROD1303,STORE109,471,2023-05-10,SUP122
PROD1050,STORE159,463,2023-05-29,SUP267
PROD1170,STORE152,97,2023-10-31,SUP245
PROD1044,STORE156,293,2024-09-02,SUP140
PROD1019,STORE170,448,2024-12-15,SUP127
PROD1482,STORE114,460,2023-11-08,SUP261
PROD1182,STORE152,333,2024-02-13,SUP255
PROD1411,STORE124,383,2023-06-25,SUP252
PROD1320,STORE153,209,2025-07-15,SUP256
PROD1182,STORE117,194,2025-01-24,SUP262
PROD1054,STORE102,492,2025-03-27,SUP153
PROD1237,STORE149,93,2023-07-24,SUP267
PROD1364,STORE150,305,2023-07-28,SUP144
PROD1368,STORE138,161,2024-03-05,SUP294
PROD1042,STORE110,107,2025-05-01,SUP224
PROD1085,STORE174,242,2023-12-03,SUP217
PROD1277,STORE113,46,2025-01-10,SUP102
PROD1162,STORE124,377,2025-03-06,SUP172
PROD1492,STORE128,472,2025-07-27,SUP264
PROD1427,STORE133,242,2023-06-05,SUP192
PROD1428,STORE184,233,2025-05-02,SUP113
PROD1123,STORE115,205,2024-09-18,SUP224
PROD1317,STORE169,139,2023-02-08,SUP288
PROD1105,STORE160,413,2023-01-14,SUP171
PROD1314,STORE110,284,2024-07-21,SUP215
PROD1124,STORE122,457,2024-09-04,SUP253
PROD1408,STORE183,420,2025-02-04,SUP247
PROD1265,STORE199,412,2023-01-30,SUP245
PROD1475,STORE113,336,2024-12-18,SUP290
PROD1058,STORE116,180,2023-01-08,SUP103
PROD1207,STORE187,363,2024-01-29,SUP247
PROD1153,STORE179,381,2024-07-10,SUP202
PROD1402,STORE113,86,2024-03-22,SUP262
PROD1451,STORE177,248,2025-02-26,SUP283
PROD1194,STORE194,356,2025-04-03,SUP187
PROD1093,STORE116,340,2023-09-02,SUP174
PROD1341,STORE127,166,2024-04-02,SUP292
PROD1242,STORE168,22,2025-05-09,SUP164
PROD1015,STORE145,461,2024-06-25,SUP195
PROD1321,STORE160,235,2023-04-06,SUP211
PROD1254,STORE145,149,2025-03-10,SUP249
PROD1231,STORE113,224,2023-01-29,SUP109
PROD1496,STORE152,330,2024-03-06,SUP161
PROD1249,STORE190,101,2023-06-18,SUP176
PROD1140,STORE178,10,2024-03-24,SUP203
PROD1057,STORE172,496,2024-01-14,SUP224
PROD1324,STORE174,213,2025-02-19,SUP151
PROD1034,STORE128,277,2024-06-08,SUP180
PROD1182,STORE172,268,2024-06-01,SUP116
PROD1297,STORE126,284,2023-10-22,SUP200
PROD1023,STORE116,353,2024-04-15,SUP208
PROD1483,STORE183,82,2024-11-20,SUP164
PROD1322,STORE141,423,2023-09-19,SUP222
PROD1336,STORE109,383,2024-03-09,SUP148
PROD1480,STORE178,322,2024-09-26,SUP190
PROD1403,STORE142,67,2023-01-11,SUP215
PROD1112,STORE199,465,2025-01-12,SUP234
PROD1146,STORE159,229,2025-03-21,SUP204
PROD1443,STORE123,80,2025-04-21,SUP127
PROD1168,STORE126,294,2023-04-02,SUP184
PROD1165,STORE192,190,2023-11-22,SUP267
PROD1366,STORE166,424,2024-04-26,SUP220
PROD1017,STORE104,217,2023-06-07,SUP233
PROD1171,STORE135,338,2024-02-21,SUP145
PROD1101,STORE153,418,2025-02-21,SUP101
PROD1193,STORE101,491,2025-07-07,SUP110
PROD1250,STORE199,401,2025-04-19,SUP110
PROD1248,STORE140,149,2024-05-14,SUP276
PROD1139,STORE161,491,2025-04-01,SUP247
PROD1301,STORE126,46,2025-02-04,SUP129
PROD1419,STORE107,102,2023-05-06,SUP215
PROD1430,STORE174,489,2023-05-06,SUP209
PROD1323,STORE193,238,2024-11-29,SUP122
PROD1169,STORE179,63,2024-12-08,SUP200
PROD1398,STORE128,170,2023-08-03,SUP101
PROD1333,STORE193,118,2023-05-04,SUP241
PROD1001,STORE151,111,2023-01-17,SUP255
PROD1117,STORE178,341,2024-06-07,SUP189
PROD1446,STORE108,334,2023-04-26,SUP145
PROD1381,STORE188,297,2023-06-06,SUP120
PROD1082,STORE142,399,2023-04-18,SUP181
PROD1239,STORE147,118,2025-04-14,SUP148
PROD1331,STORE114,477,2024-11-18,SUP235
PROD1137,STORE171,107,2023-02-09,SUP131
PROD1406,STORE160,354,2023-09-05,SUP204
PROD1009,STORE164,109,2023-04-29,SUP245
PROD1371,STORE172,167,2023-04-25,SUP101
PROD1070,STORE133,69,2023-03-31,SUP159
PROD1135,STORE132,236,2023-05-23,SUP254
PROD1330,STORE176,152,2025-06-23,SUP129
PROD1064,STORE166,111,2023-03-30,SUP271
PROD1310,STORE131,85,2023-07-15,SUP174
PROD1249,STORE139,104,2024-07-10,SUP259
PROD1458,STORE162,18,2023-11-16,SUP226
PROD1477,STORE198,36,2025-06-13,SUP170
PROD1050,STORE133,172,2024-09-25,SUP114
PROD1058,STORE162,46,2025-03-30,SUP291
PROD1447,STORE129,126,2024-08-01,SUP114
PROD1351,STORE100,142,2024-11-17,SUP197
PROD1442,STORE198,435,2025-06-10,SUP123
PROD1023,STORE132,247,2024-05-22,SUP208
PROD1400,STORE140,73,2024-08-14,SUP166
PROD1168,STORE191,317,2023-06-29,SUP166
PROD1307,STORE157,305,2024-09-23,SUP229
PROD1290,STORE133,210,2024-08-23,SUP168
PROD1221,STORE161,34,2023-10-01,SUP226
PROD1299,STORE167,338,2023-07-11,SUP146
PROD1043,STORE160,313,2023-07-22,SUP288
PROD1051,STORE181,165,2023-01-17,SUP163
PROD1095,STORE108,471,2024-12-17,SUP210
PROD1158,STORE115,494,2023-12-06,SUP273
PROD1238,STORE178,214,2024-12-14,SUP286
PROD1445,STORE170,452,2024-07-31,SUP168
PROD1482,STORE108,213,2024-11-13,SUP105
PROD1373,STORE149,469,2023-07-24,SUP265
PROD1410,STORE102,281,2024-04-18,SUP280
PROD1040,STORE102,129,2023-12-30,SUP167
PROD1490,STORE159,256,2023-03-09,SUP186
PROD1357,STORE129,466,2024-05-01,SUP285
PROD1067,STORE155,58,2024-04-12,SUP148
PROD1169,STORE149,428,2024-01-08,SUP272
PROD1233,STORE115,208,2023-02-05,SUP162
PROD1286,STORE142,400,2024-06-23,SUP127
PROD1452,STORE102,25,2023-07-18,SUP299
PROD1384,STORE193,446,2023-03-14,SUP243
PROD1415,STORE160,357,2023-08-06,SUP132
PROD1499,STORE137,433,2025-01-26,SUP251
PROD1336,STORE191,484,2024-05-03,SUP103
PROD1355,STORE138,240,2025-01-22,SUP276
PROD1184,STORE156,275,2025-03-07,SUP227
PROD1499,STORE193,222,2023-06-11,SUP147
PROD1367,STORE166,342,2023-04-28,SUP263
PROD1434,STORE104,256,2025-06-28,SUP216
PROD1099,STORE160,334,2024-12-27,SUP283
PROD1471,STORE142,210,2024-04-03,SUP100
PROD1495,STORE169,232,2024-06-05,SUP167
PROD1057,STORE185,494,2023-01-26,SUP271
PROD1402,STORE164,486,2024-12-02,SUP221
PROD1142,STORE117,227,2025-07-26,SUP236
PROD1250,STORE172,199,2023-01-13,SUP283
PROD1456,STORE103,492,2023-04-25,SUP161
PROD1283,STORE152,174,2023-07-31,SUP124
PROD1355,STORE144,209,2023-04-05,SUP281
PROD1359,STORE147,56,2024-02-10,SUP253
PROD1449,STORE178,221,2023-01-31,SUP172
PROD1441,STORE196,272,2023-05-25,SUP102
PROD1210,STORE198,424,2024-01-16,SUP144
PROD1281,STORE161,169,2024-11-27,SUP107
PROD1217,STORE117,339,2025-07-23,SUP201
PROD1249,STORE180,461,2023-10-27,SUP267
PROD1199,STORE164,272,2025-06-19,SUP298
PROD1238,STORE158,20,2023-09-09,SUP286
PROD1182,STORE110,133,2023-02-08,SUP203
PROD1201,STORE128,179,2023-05-03,SUP236
PROD1140,STORE117,283,2023-11-27,SUP106
PROD1232,STORE106,322,2025-04-16,SUP278
PROD1028,STORE175,174,2023-08-23,SUP113
PROD1287,STORE137,230,2023-07-31,SUP104
PROD1135,STORE174,1,2025-06-18,SUP156
PROD1292,STORE178,181,2023-09-24,SUP160
PROD1049,STORE106,366,2024-08-18,SUP152
PROD1219,STORE172,488,2025-03-29,SUP193
PROD1430,STORE122,71,2025-04-27,SUP248
PROD1105,STORE149,51,2024-02-05,SUP205
PROD1299,STORE117,350,2024-09-29,SUP294
PROD1492,STORE154,163,2024-12-11,SUP209
PROD1020,STORE121,153,2023-12-26,SUP148
PROD1068,STORE156,403,2025-03-13,SUP298
PROD1106,STORE112,30,2024-12-20,SUP101
PROD1234,STORE184,342,2025-06-14,SUP122
PROD1225,STORE111,132,2025-06-18,SUP287
