product_id,product_name,category,price
PROD2725,Smooth,Produce,444.47
PROD2726,Classic,Canned,330.59
PROD2727,Fresh,Beverages,452.44
PROD2728,Strong,Meat,543.2
PROD2729,Traditional,Dairy,1018.74
PROD2730,Supreme,Canned,581.64
PROD2731,Essential,Dairy,315.93
PROD2732,Fresh,Frozen,833.01
PROD2733,Supreme,Snacks,426.72
PROD2734,Elite,Produce,765.03
PROD2735,Professional,Produce,526.88
PROD2736,Spicy,Bakery,442.93
PROD2737,Professional,Canned,557.04
PROD2738,Mild,Dairy,695.45
PROD2739,Smooth,Beverages,269.11
PROD2740,Fresh,Beverages,365.21
PROD2741,Fresh,Frozen,428.24
PROD2742,Smooth,Snacks,830.88
PROD2743,Traditional,Beverages,317.29
PROD2744,Classic,Produce,963.98
PROD2745,Gourmet,Produce,703.86
PROD2746,Standard,Meat,216.43
PROD2747,Crispy,Meat,902.08
PROD2748,Fresh,Frozen,386.59
PROD2749,Standard,Snacks,601.02
PROD2750,Crispy,Meat,861.41
PROD2751,Basic,Beverages,311.04
PROD2752,Natural,Dairy,691.56
PROD2753,Standard,Frozen,94.01
PROD2754,Premium,Bakery,834.66
PROD2755,Mild,Snacks,91.42
PROD2756,Fresh,Bakery,135.65
PROD2757,Special,Canned,235.86
PROD2758,Smooth,Produce,915.55
PROD2759,Strong,Snacks,249.91
PROD2760,Crispy,Snacks,708.65
PROD2761,Sweet,Dairy,505.13
PROD2762,Natural,Produce,311.95
PROD2763,Special,Bakery,205.52
PROD2764,Strong,Dairy,981.54
PROD2765,Fresh,Snacks,679.62
PROD2766,Sweet,Snacks,965.44
PROD2767,Special,Bakery,759.77
PROD2768,Advanced,Produce,967.65
PROD2769,Pure,Dairy,381.84
PROD2770,Elite,Dairy,257.69
PROD2771,Mild,Bakery,1036.48
PROD2772,Gourmet,Frozen,212.66
PROD2773,Pure,Dairy,961.53
PROD2774,Rich,Snacks,63.03
PROD2775,Deluxe,Beverages,346.03
PROD2776,Sweet,Dairy,172.32
PROD2777,Strong,Produce,341.99
PROD2778,Pure,Frozen,218.42
PROD2779,Creamy,Snacks,773.23
PROD2780,Strong,Dairy,437.9
PROD2781,Smooth,Canned,424.08
PROD2782,Crispy,Beverages,828.35
PROD2783,Professional,Produce,442.44
PROD2784,Natural,Frozen,667.45
PROD2785,Crispy,Dairy,208.1
PROD2786,Pure,Produce,903.47
PROD2787,Standard,Produce,904.02
PROD2788,Rich,Bakery,964.66
PROD2789,Standard,Snacks,815.64
PROD2790,Basic,Canned,788.42
PROD2791,Gourmet,Snacks,754.4
PROD2792,Spicy,Bakery,310.45
PROD2793,Mild,Beverages,124.48
PROD2794,Standard,Snacks,962.7
PROD2795,Essential,Bakery,871.24
PROD2796,Spicy,Canned,932.05
PROD2797,Pure,Snacks,890.33
PROD2798,Modern,Snacks,1037.6
PROD2799,Rich,Bakery,611.51
PROD2800,Premium,Beverages,182.01
PROD2801,Sweet,Meat,1004.45
PROD2802,Crispy,Meat,966.25
PROD2803,Quality,Beverages,900.45
PROD2804,Basic,Produce,123.15
PROD2805,Professional,Beverages,706.05
PROD2806,Pure,Frozen,1010.42
PROD2807,Classic,Snacks,169.6
PROD2808,Gourmet,Canned,721.05
PROD2809,Original,Meat,64.5
PROD2810,Fresh,Meat,883.07
PROD2811,Fresh,Produce,659.61
PROD2812,Essential,Canned,932.63
PROD2813,Standard,Produce,911.35
PROD2814,Elite,Produce,208.36
PROD2815,Traditional,Canned,165.19
PROD2816,Quality,Canned,639.67
PROD2817,Traditional,Beverages,220.06
PROD2818,Creamy,Produce,157.74
PROD2819,Pure,Bakery,627.67
PROD2820,Professional,Produce,396.16
PROD2821,Rich,Snacks,580.21
PROD2822,Essential,Beverages,269.66
PROD2823,Classic,Produce,241.67
PROD2824,Professional,Snacks,1031.59
PROD2825,Rich,Frozen,850.17
PROD2826,Natural,Beverages,589.73
PROD2827,Mild,Dairy,178.66
PROD2828,Essential,Dairy,130.91
PROD2829,Light,Canned,407.37
PROD2830,Traditional,Meat,283.39
PROD2831,Strong,Canned,227.47
PROD2832,Strong,Canned,952.11
PROD2833,Classic,Meat,285.23
PROD2834,Classic,Produce,404.78
PROD2835,Gourmet,Beverages,124.02
PROD2836,Special,Snacks,984.32
PROD2837,Special,Dairy,606.1
PROD2838,Rich,Bakery,649.6
PROD2839,Premium,Bakery,685.69
PROD2840,Standard,Produce,955.19
PROD2841,Mild,Snacks,774.86
PROD2842,Mild,Snacks,223.25
PROD2843,Elite,Meat,968.92
PROD2844,Mild,Canned,702.55
PROD2845,Special,Dairy,865.37
PROD2846,Modern,Frozen,643.39
PROD2847,Basic,Beverages,656.61
PROD2848,Basic,Meat,119.03
PROD2849,Ultra,Dairy,993.66
PROD2850,Gourmet,Frozen,543.56
PROD2851,Ultra,Produce,962.71
PROD2852,Fresh,Snacks,229.53
PROD2853,Creamy,Beverages,550.15
PROD2854,Crispy,Bakery,840.73
PROD2855,Basic,Canned,492.64
PROD2856,Deluxe,Frozen,902.0
PROD2857,Light,Beverages,439.13
PROD2858,Rich,Canned,670.71
PROD2859,Crispy,Beverages,1045.0
PROD2860,Advanced,Dairy,194.05
PROD2861,Smooth,Meat,1037.2
PROD2862,Standard,Produce,818.95
PROD2863,Deluxe,Frozen,87.55
PROD2864,Sweet,Beverages,865.85
PROD2865,Gourmet,Frozen,185.24
PROD2866,Supreme,Canned,998.14
PROD2867,Rich,Meat,912.11
PROD2868,Gourmet,Meat,1006.27
PROD2869,Pure,Bakery,312.04
PROD2870,Light,Canned,420.03
PROD2871,Deluxe,Beverages,621.93
PROD2872,Natural,Frozen,495.78
PROD2873,Elite,Produce,82.19
PROD2874,Elite,Meat,500.58
PROD2875,Traditional,Canned,861.3
PROD2876,Pure,Beverages,435.32
PROD2877,Traditional,Meat,568.56
PROD2878,Standard,Frozen,298.67
PROD2879,Standard,Dairy,750.43
PROD2880,Modern,Beverages,194.95
PROD2881,Special,Produce,154.55
PROD2882,Ultra,Frozen,600.86
PROD2883,Rich,Meat,792.8
PROD2884,Sweet,Dairy,203.68
PROD2885,Natural,Dairy,616.51
PROD2886,Creamy,Frozen,492.0
PROD2887,Quality,Meat,201.18
PROD2888,Smooth,Meat,993.94
,Bad Product 1,Test,not-a-number
BAD_PROD_001,Bad Product 2,,-50.00

PROD1000,Deluxe,Meat,126.40
PROD1001,Pure,Produce,624.16
PROD1002,Light,Snacks,795.49
PROD1003,Pure,Snacks,893.19
PROD1004,Elite,Canned,1045.27
PROD1005,Sweet,Beverages,595.58
PROD1006,Fresh,Frozen,539.88
PROD1007,Modern,Beverages,393.37
PROD1008,Deluxe,Frozen,461.00
PROD1009,Quality,Produce,453.94
PROD1010,Organic,Canned,865.19
PROD1011,Spicy,Canned,60.85
PROD1012,Spicy,Snacks,381.41
PROD1013,Special,Dairy,587.29
PROD1014,Fresh,Canned,245.46
PROD1015,Special,Bakery,175.62
PROD1016,Standard,Dairy,682.27
PROD1017,Premium,Bakery,224.60
PROD1018,Traditional,Meat,176.14
PROD1019,Standard,Bakery,297.63
PROD1020,Classic,Canned,311.23
PROD1021,Sweet,Snacks,942.34
PROD1022,Standard,Beverages,343.25
PROD1023,Organic,Canned,431.27
PROD1024,Premium,Produce,65.12
PROD1025,Traditional,Dairy,799.13
PROD1026,Crispy,Beverages,933.13
PROD1027,Gourmet,Bakery,791.53
PROD1028,Creamy,Bakery,374.02
PROD1029,Organic,Frozen,203.41
PROD1030,Light,Produce,484.72
PROD1031,Elite,Snacks,433.15
PROD1032,Advanced,Canned,1007.76
PROD1033,Gourmet,Snacks,990.45
PROD1034,Light,Canned,262.60
PROD1035,Natural,Canned,484.18
PROD1036,Essential,Snacks,226.81
PROD1037,Classic,Frozen,700.47
PROD1038,Professional,Snacks,157.36
PROD1039,Supreme,Produce,191.85
PROD1040,Premium,Meat,263.32
PROD1041,Essential,Snacks,654.62
PROD1042,Classic,Dairy,327.50
PROD1043,Supreme,Beverages,239.81
PROD1044,Modern,Snacks,473.62
PROD1045,Sweet,Canned,327.73
PROD1046,Crispy,Snacks,605.62
PROD1047,Gourmet,Dairy,904.94
PROD1048,Natural,Produce,55.06
PROD1049,Natural,Dairy,716.71
PROD1050,Natural,Dairy,1044.81
PROD1051,Ultra,Frozen,714.99
PROD1052,Crispy,Beverages,145.60
PROD1053,Basic,Bakery,716.09
PROD1054,Organic,Bakery,329.21
PROD1055,Rich,Beverages,106.98
PROD1056,Standard,Meat,531.15
PROD1057,Traditional,Produce,1012.04
PROD1058,Classic,Produce,433.60
PROD1059,Elite,Beverages,517.27
PROD1060,Traditional,Beverages,672.30
PROD1061,Deluxe,Beverages,492.62
PROD1062,Rich,Produce,440.78
PROD1063,Natural,Meat,400.18
PROD1064,Deluxe,Bakery,1037.01
PROD1065,Crispy,Frozen,810.48
PROD1066,Traditional,Bakery,1033.58
PROD1067,Traditional,Dairy,810.54
PROD1068,Sweet,Canned,699.44
PROD1069,Basic,Meat,1043.42
PROD1070,Essential,Snacks,954.82
PROD1071,Basic,Beverages,965.70
PROD1072,Basic,Canned,400.52
PROD1073,Sweet,Produce,187.96
PROD1074,Creamy,Beverages,396.85
PROD1075,Light,Canned,762.73
PROD1076,Elite,Produce,961.72
PROD1077,Pure,Canned,725.89
PROD1078,Elite,Meat,485.26
PROD1079,Gourmet,Bakery,72.66
PROD1080,Mild,Snacks,805.58
PROD1081,Smooth,Meat,711.73
PROD1082,Supreme,Dairy,299.80
PROD1083,Crispy,Snacks,710.79
PROD1084,Professional,Meat,1042.26
PROD1085,Modern,Snacks,253.62
PROD1086,Mild,Dairy,204.33
PROD1087,Rich,Bakery,555.57
PROD1088,Modern,Bakery,168.69
PROD1089,Light,Frozen,847.77
PROD1090,Special,Bakery,305.27
PROD1091,Modern,Dairy,352.46
PROD1092,Deluxe,Meat,250.39
PROD1093,Modern,Canned,682.81
PROD1094,Light,Dairy,659.72
PROD1095,Professional,Canned,772.57
PROD1096,Sweet,Frozen,967.15
PROD1097,Premium,Frozen,357.23
PROD1098,Traditional,Snacks,388.22
PROD1099,Creamy,Snacks,747.12
PROD1100,Modern,Produce,385.89
PROD1101,Creamy,Snacks,701.87
PROD1102,Smooth,Meat,878.74
PROD1103,Supreme,Bakery,536.16
PROD1104,Crispy,Produce,185.62
PROD1105,Deluxe,Snacks,258.30
PROD1106,Sweet,Bakery,929.65
PROD1107,Supreme,Bakery,314.12
PROD1108,Rich,Dairy,303.11
PROD1109,Strong,Bakery,460.80
PROD1110,Strong,Bakery,841.55
PROD1111,Crispy,Meat,718.81
PROD1112,Special,Frozen,648.87
PROD1113,Supreme,Bakery,314.31
PROD1114,Deluxe,Meat,648.63
PROD1115,Supreme,Frozen,659.73
PROD1116,Advanced,Meat,175.95
PROD1117,Professional,Snacks,986.58
PROD1118,Special,Bakery,320.03
PROD1119,Rich,Dairy,576.07
PROD1120,Pure,Canned,66.91
PROD1121,Smooth,Frozen,842.53
PROD1122,Essential,Snacks,94.22
PROD1123,Essential,Dairy,470.63
PROD1124,Organic,Meat,66.00
PROD1125,Deluxe,Canned,1028.05
PROD1126,Spicy,Frozen,723.13
PROD1127,Basic,Produce,212.62
PROD1128,Advanced,Canned,957.85
PROD1129,Elite,Produce,527.00
PROD1130,Mild,Dairy,776.67
PROD1131,Elite,Dairy,171.11
PROD1132,Basic,Frozen,839.93
PROD1133,Professional,Dairy,386.29
PROD1134,Ultra,Dairy,775.65
PROD1135,Crispy,Beverages,238.46
PROD1136,Standard,Frozen,813.02
PROD1137,Premium,Dairy,661.67
PROD1138,Pure,Frozen,296.51
PROD1139,Elite,Canned,468.60
PROD1140,Elite,Snacks,210.13
PROD1141,Professional,Bakery,1025.45
